Var1,Var2
0.24,0.0820250074730251
0.241,0.0821418919134641
0.242,0.0822541938951451
0.243,0.0823622451259741
0.244,0.0824663710110272
0.245,0.082566877739618
0.246,0.0826640578816991
0.247,0.082758209536269
0.248,0.0828496436470951
0.249,0.0829386679284238
0.25,0.0830255661838329
0.251,0.0831105978786259
0.252,0.0831940186042483
0.253,0.0832761014490004
0.254,0.0833571438213585
0.255,0.0834374598606604
0.256,0.0835173686199557
0.257,0.083597185592867
0.258,0.0836772173946898
0.259,0.0837577615785332
0.26,0.0838391139633236
0.261,0.0839215747024079
0.262,0.0840054440129911
0.263,0.0840910116628544
0.264,0.0841785478460175
0.265,0.0842682964763124
0.266,0.0843604713339011
0.267,0.0844552597714186
0.268,0.0845528349292229
0.269,0.0846533693836839
0.27,0.0847570403055727
0.271,0.0848640202047966
0.272,0.0849744625411718
0.273,0.0850885023237786
0.274,0.0852062732872253
0.275,0.0853279191132331
0.276,0.0854535836397607
0.277,0.0855833909762984
0.278,0.0857174343664013
0.279,0.0858557777578314
0.28,0.0859984663273416
0.281,0.0861455465502349
0.282,0.0862970887959991
0.283,0.0864531972944154
0.284,0.0866140045070133
0.285,0.0867796577229841
0.286,0.0869503008024044
0.287,0.0871260542302729
0.288,0.0873070034162482
0.289,0.0874932003561667
0.29,0.0876846737605727
0.291,0.0878814393889937
0.292,0.0880835047003103
0.293,0.08829086900735
0.294,0.0885035230685938
0.295,0.0887214460436152
0.296,0.0889445968730272
0.297,0.0891729052554264
0.298,0.0894062704317848
0.299,0.0896445699217346
0.3,0.0898876735462052
0.301,0.090135455802073
0.302,0.0903878044082769
0.303,0.0906446284416711
0.304,0.0909058664011041
0.305,0.0911714890068291
0.306,0.0914414907892628
0.307,0.0917158704113671
0.308,0.0919946136174014
0.309,0.0922776955444415
0.31,0.0925650973234663
0.311,0.0928568146053074
0.312,0.0931528472713529
0.313,0.0934531822298617
0.314,0.0937577872013162
0.315,0.0940666185047286
0.316,0.0943796299411603
0.317,0.0946967725929272
0.318,0.0950179906006321
0.319,0.0953432211618643
0.32,0.0956723959809943
0.321,0.096005440791691
0.322,0.0963422780119166
0.323,0.0966828366938659
0.324,0.0970270657874462
0.325,0.0973749388890818
0.326,0.09772644441082
0.327,0.0980815732900316
0.328,0.0984403139452691
0.329,0.0988026454978343
0.33,0.099168526817215
0.331,0.0995378968103589
0.332,0.0999106894721165
0.333,0.100286845080948
0.334,0.100666307754904
0.335,0.101049019130516
0.336,0.101434913278749
0.337,0.101823909731204
0.338,0.102215908776838
0.339,0.102610794413618
0.34,0.103008439564796
0.341,0.103408705346471
0.342,0.103811436129655
0.343,0.10421645700175
0.344,0.104623574908626
0.345,0.105032583343167
0.346,0.105443272168999
0.347,0.10585543793926
0.348,0.106268885934287
0.349,0.106683423718376
0.35,0.107098852742023
0.351,0.107514961039581
0.352,0.107931517484949
0.353,0.108348268048265
0.354,0.108764933468095
0.355,0.109181207858269
0.356,0.109596759241288
0.357,0.110011236976626
0.358,0.110424289810965
0.359,0.11083558238735
0.36,0.111244791087695
0.361,0.111651581822907
0.362,0.112055590683127
0.363,0.112456419073571
0.364,0.112853642507404
0.365,0.113246830501287
0.366,0.113635569417778
0.367,0.114019471785139
0.368,0.114398165271864
0.369,0.114771277834845
0.37,0.115138437680774
0.371,0.115499282274129
0.372,0.115853460914538
0.373,0.116200630451146
0.374,0.116540449324274
0.375,0.116872569216192
0.376,0.117196625873568
0.377,0.117512234807087
0.378,0.117818993726568
0.379,0.118116486696063
0.38,0.118404285507755
0.381,0.118681950379753
0.382,0.118949030003795
0.383,0.119205058113532
0.384,0.119449553497974
0.385,0.119682032680146
0.386,0.119902028731037
0.387,0.120109101249023
0.388,0.120302832347461
0.389,0.120482816476624
0.39,0.120648656203558
0.391,0.120799970658014
0.392,0.120936413153337
0.393,0.12105768561416
0.394,0.121163536049348
0.395,0.121253738607444
0.396,0.12132807496049
0.397,0.12138633217031
0.398,0.121428307476353
0.399,0.121453806652475
0.4,0.121462642839465
0.401,0.12145464536829
0.402,0.121429669978478
0.403,0.12138759753139
0.404,0.121328322268306
0.405,0.121251736978547
0.406,0.121157718707948
0.407,0.121046119978558
0.408,0.120916770625715
0.409,0.120769489009125
0.41,0.120604094234426
0.411,0.12042040864425
0.412,0.12021825067203
0.413,0.11999743170215
0.414,0.11975776607713
0.415,0.119499086024492
0.416,0.119221244691652
0.417,0.118924101948081
0.418,0.118607508976624
0.419,0.118271311113673
0.42,0.117915365264055
0.421,0.117539550501498
0.422,0.117143762539632
0.423,0.116727900631355
0.424,0.116291854791294
0.425,0.115835498100576
0.426,0.115358689157553
0.427,0.114861280801296
0.428,0.114343127701009
0.429,0.113804094767269
0.43,0.113244068703552
0.431,0.112662965030558
0.432,0.112060722359461
0.433,0.111437287512745
0.434,0.110792603990901
0.435,0.110126610104126
0.436,0.109439243506891
0.437,0.108730449598343
0.438,0.108000190313876
0.439,0.107248444191493
0.44,0.106475195048392
0.441,0.105680420638479
0.442,0.104864092221289
0.443,0.104026181255851
0.444,0.103166667320999
0.445,0.102285549836469
0.446,0.10138286071857
0.447,0.100458667878257
0.448,0.099513068633518
0.449,0.0985461826724654
0.45,0.0975581502258085
0.451,0.0965491325040022
0.452,0.0955193122714401
0.453,0.0944688939895702
0.454,0.0933981002572415
0.455,0.0923071638587319
0.456,0.0911963178775593
0.457,0.0900657877696623
0.458,0.0889157923738768
0.459,0.0877465532924532
0.46,0.0865583002669645
0.461,0.0853512655109648
0.462,0.0841256722044353
0.463,0.0828817251392888
0.464,0.0816196096646571
0.465,0.0803394984653233
0.466,0.0790415567806374
0.467,0.0777259385135315
0.468,0.0763927765134662
0.469,0.0750421773375656
0.47,0.0736742291774367
0.471,0.0722890184127675
0.472,0.0708866358502605
0.473,0.0694671641833164
0.474,0.0680306647734413
0.475,0.0665771814171989
0.476,0.0651067517242615
0.477,0.0636194066082688
0.478,0.0621151561852606
0.479,0.0605939777268902
0.48,0.0590558207414285
0.481,0.0575006304810027
0.482,0.0559283764431026
0.483,0.0543390694211776
0.484,0.0527327625697571
0.485,0.0511095436060011
0.486,0.0494695248020802
0.487,0.0478128339724201
0.488,0.0461396104023057
0.489,0.0444500036465845
0.49,0.0427441658734651
0.491,0.0410222358747034
0.492,0.039284326854884
0.493,0.0375305315427829
0.494,0.0357609437461742
0.495,0.0339756807436406
0.496,0.0321748954111578
0.497,0.0303587803967068
0.498,0.0285275660177886
0.499,0.0266815082571384
0.5,0.0248208705576694
0.501,0.0229459100314217
0.502,0.0210568720420204
0.503,0.0191539893806825
0.504,0.0172374798905126
0.505,0.0153075381424325
0.506,0.0133643247518869
0.507,0.0114079659512337
0.508,0.0094385713099443
0.509,0.00745625828961483
0.51,0.00546116561347953
0.511,0.00345345551894943
0.512,0.00143331379751088
0.513,-0.000599054699075563
0.514,-0.00264343605598655
0.515,-0.00469961360365784
0.516,-0.00676736800452049
0.517,-0.00884647580710884
0.518,-0.0109367057727836
0.519,-0.013037813932637
0.52,-0.0151495447150637
0.521,-0.0172716383591009
0.522,-0.0194038380415401
0.523,-0.021545893351578
0.524,-0.0236975584060398
0.525,-0.025858584733543
0.526,-0.0280287139730467
0.527,-0.0302076755744757
0.528,-0.0323951902291356
0.529,-0.0345909775987738
0.53,-0.0367947648781744
0.531,-0.0390062888698875
0.532,-0.0412252895111084
0.533,-0.0434515022868648
0.534,-0.0456846552107301
0.535,-0.0479244695577447
0.536,-0.0501706611767336
0.537,-0.0524229402396395
0.538,-0.0546810110723869
0.539,-0.0569445717281403
0.54,-0.0592133076061235
0.541,-0.0614868813962957
0.542,-0.0637649337888527
0.543,-0.0660470997754237
0.544,-0.0683330277674588
0.545,-0.0706223915849027
0.546,-0.0729148948407088
0.547,-0.0752102666864291
0.548,-0.0775082511566758
0.549,-0.0798085953712668
0.55,-0.0821110386498361
0.551,-0.0844153068835229
0.552,-0.0867211146738864
0.553,-0.0890281695560893
0.554,-0.0913361770989857
0.555,-0.0936448527923128
0.556,-0.0959539380061478
0.557,-0.0982632089229982
0.558,-0.100572473476883
0.559,-0.102881558932712
0.56,-0.105190298650346
0.561,-0.107498529027146
0.562,-0.109806098407515
0.563,-0.112112877341183
0.564,-0.114418759318731
0.565,-0.116723651318214
0.566,-0.119027463127072
0.567,-0.121330100924522
0.568,-0.123631463228371
0.569,-0.125931440844718
0.57,-0.128229921753792
0.571,-0.130526796831079
0.572,-0.132821965816501
0.573,-0.135115342051947
0.574,-0.137406848567737
0.575,-0.139696409608495
0.576,-0.141983950912444
0.577,-0.144269408466555
0.578,-0.146552734772362
0.579,-0.148833896556136
0.58,-0.15111286580903
0.581,-0.153389613033808
0.582,-0.155664107194531
0.583,-0.15793631224191
0.584,-0.160206174163596
0.585,-0.16247360779334
0.586,-0.164738490994465
0.587,-0.167000667853495
0.588,-0.16925996416256
0.589,-0.171516212279718
0.59,-0.173769270240404
0.591,-0.176019021427831
0.592,-0.178265357857199
0.593,-0.180508163876228
0.594,-0.182747310213324
0.595,-0.184982656697627
0.596,-0.187214061577942
0.597,-0.189441390345546
0.598,-0.19166451313557
0.599,-0.193883292658528
0.6,-0.196097570660803
0.601,-0.198307154235938
0.602,-0.200511806458872
0.603,-0.20271124860291
0.604,-0.204905170884603
0.605,-0.207093243697817
0.606,-0.209275129324851
0.607,-0.211450495876675
0.608,-0.213619026105324
0.609,-0.215780414659569
0.61,-0.217934362285732
0.611,-0.220080577595372
0.612,-0.222218782089043
0.613,-0.224348708709535
0.614,-0.226470097631701
0.615,-0.228582695801019
0.616,-0.230686253783335
0.617,-0.232780516603789
0.618,-0.234865217382113
0.619,-0.236940075108716
0.62,-0.239004791293199
0.621,-0.241059048290346
0.622,-0.243102513980409
0.623,-0.245134849455667
0.624,-0.247155714137859
0.625,-0.249164771082971
0.626,-0.251161698237856
0.627,-0.253146198430504
0.628,-0.255117994717516
0.629,-0.257076813862597
0.63,-0.259022374474518
0.631,-0.260954388408771
0.632,-0.262872569272918
0.633,-0.264776638420061
0.634,-0.266666323276571
0.635,-0.268541348564383
0.636,-0.270401429032507
0.637,-0.272246274303847
0.638,-0.274075604702814
0.639,-0.275889167081211
0.64,-0.277686740933134
0.641,-0.27946813091137
0.642,-0.281233148994448
0.643,-0.282981596089887
0.644,-0.284713249880733
0.645,-0.286427858041047
0.646,-0.288125137842127
0.647,-0.289804785631037
0.648,-0.291466493353848
0.649,-0.293109964237537
0.65,-0.294734922950263
0.651,-0.296341119461127
0.652,-0.2979283286169
0.653,-0.299496347990966
0.654,-0.301044995574401
0.655,-0.302574111727544
0.656,-0.304083568179736
0.657,-0.305573272341847
0.658,-0.307043153437159
0.659,-0.308493139762611
0.66,-0.309923148306482
0.661,-0.311333091628299
0.662,-0.312722890352321
0.663,-0.314092481808192
0.664,-0.315441825821453
0.665,-0.316770910344447
0.666,-0.318079753208397
0.667,-0.319368395340636
0.668,-0.320636888455003
0.669,-0.321885283732781
0.67,-0.323113624032048
0.671,-0.324321936995622
0.672,-0.325510227413076
0.673,-0.326678472054726
0.674,-0.327826618984686
0.675,-0.328954589904479
0.676,-0.330062285615676
0.677,-0.331149593475744
0.678,-0.332216391167595
0.679,-0.33326254719572
0.68,-0.334287923354701
0.681,-0.335292375717999
0.682,-0.336275749517057
0.683,-0.337237874927648
0.684,-0.338178571153425
0.685,-0.339097655996379
0.686,-0.339994954108927
0.687,-0.340870298123214
0.688,-0.341723523623882
0.689,-0.342554466426295
0.69,-0.343362966051183
0.691,-0.344148870361563
0.692,-0.344912036083153
0.693,-0.345652321112611
0.694,-0.346369570919033
0.695,-0.347063611945073
0.696,-0.34773425804796
0.697,-0.348381319676197
0.698,-0.349004606525413
0.699,-0.349603924627503
0.7,-0.350179073418944
0.701,-0.350729849525958
0.702,-0.351256058152977
0.703,-0.351757520784812
0.704,-0.352234071132607
0.705,-0.352685549018933
0.706,-0.353111800806272
0.707,-0.3535126788419
0.708,-0.353888033884087
0.709,-0.35423770613878
0.71,-0.354561522244654
0.711,-0.354859301649954
0.712,-0.355130863874051
0.713,-0.355376023348369
0.714,-0.355594577037405
0.715,-0.355786299062813
0.716,-0.355950943296823
0.717,-0.356088249012232
0.718,-0.356197949039072
0.719,-0.35627977960917
0.72,-0.356333489333338
0.721,-0.356358847581825
0.722,-0.356355652212509
0.723,-0.35632373265003
0.724,-0.356262944081406
0.725,-0.35617315256864
0.726,-0.356054216967688
0.727,-0.355905978036142
0.728,-0.355728260223453
0.729,-0.355520883654412
0.73,-0.355283680242985
0.731,-0.355016505106803
0.732,-0.354719233661496
0.733,-0.354391746471353
0.734,-0.354033919297211
0.735,-0.353645627983179
0.736,-0.353226755768488
0.737,-0.352777190574388
0.738,-0.352296816984524
0.739,-0.351785511455358
0.74,-0.35124314437876
0.741,-0.350669592197317
0.742,-0.35006475474636
0.743,-0.349428564225956
0.744,-0.348760978433754
0.745,-0.348061964212248
0.746,-0.347331486327471
0.747,-0.346569512301928
0.748,-0.345776023993882
0.749,-0.344951022602027
0.75,-0.344094529846836
0.751,-0.34320658944334
0.752,-0.342287264944868
0.753,-0.341336635754919
0.754,-0.34035479437762
0.755,-0.33934184170796
0.756,-0.33829788093423
0.757,-0.337223013223767
0.758,-0.336117335261385
0.759,-0.334980937728019
0.76,-0.333813901782706
0.761,-0.332616297870833
0.762,-0.331388199721616
0.763,-0.330129711368157
0.764,-0.328840987504422
0.765,-0.327522234184335
0.766,-0.326173692615991
0.767,-0.324795619332033
0.768,-0.323388277182965
0.769,-0.321951937292189
0.77,-0.320486879033452
0.771,-0.318993384084212
0.772,-0.317471731240554
0.773,-0.315922192514057
0.774,-0.314345028878255
0.775,-0.312740488093294
0.776,-0.311108802756102
0.777,-0.309450185915008
0.778,-0.307764830042787
0.779,-0.306052915600985
0.78,-0.304314622745841
0.781,-0.302550135937441
0.782,-0.300759643207665
0.783,-0.298943335955495
0.784,-0.297101404310093
0.785,-0.295234025563668
0.786,-0.293341357152782
0.787,-0.291423542320493
0.788,-0.289480722734728
0.789,-0.287513049163773
0.79,-0.285520681901283
0.791,-0.283503776749711
0.792,-0.281462467882979
0.793,-0.27939686290078
0.794,-0.277307052426803
0.795,-0.275193128616499
0.796,-0.273055207082248
0.797,-0.270893444353354
0.798,-0.268708042819137
0.799,-0.266499240149723
0.8,-0.264267291760593
0.801,-0.262012462197946
0.802,-0.259735030028012
0.803,-0.25743529108186
0.804,-0.255113546298452
0.805,-0.252770084510114
0.806,-0.250405181074706
0.807,-0.24801910946011
0.808,-0.245612143186247
0.809,-0.243184541296772
0.81,-0.240736533569687
0.811,-0.238268319507733
0.812,-0.235780079057245
0.813,-0.233271983773702
0.814,-0.230744200572196
0.815,-0.228196890963289
0.816,-0.225630213739232
0.817,-0.223044328376623
0.818,-0.220439390020456
0.819,-0.217815538398371
0.82,-0.215172893513332
0.821,-0.212511564534092
0.822,-0.209831665394684
0.823,-0.207133326041511
0.824,-0.204416692099404
0.825,-0.201681915551824
0.826,-0.198929147998857
0.827,-0.196158539254691
0.828,-0.193370231484254
0.829,-0.19056435053913
0.83,-0.187741007805046
0.831,-0.184900310280615
0.832,-0.182042366232531
0.833,-0.179167288359705
0.834,-0.176275199915109
0.835,-0.173366238892525
0.836,-0.170440557493122
0.837,-0.167498318675956
0.838,-0.164539691878407
0.839,-0.161564854786467
0.84,-0.158574003170618
0.841,-0.155567358278361
0.842,-0.152545164219114
0.843,-0.149507682498974
0.844,-0.146455191167225
0.845,-0.1433879825187
0.846,-0.140306352174567
0.847,-0.137210587079772
0.848,-0.134100965151762
0.849,-0.130977766579603
0.85,-0.127841285341677
0.851,-0.124691833333461
0.852,-0.121529736500821
0.853,-0.118355325265211
0.854,-0.115168929111335
0.855,-0.111970883816606
0.856,-0.108761539822054
0.857,-0.105541255197156
0.858,-0.102310376868392
0.859,-0.099069225127299
0.86,-0.0958180892650373
0.861,-0.0925572366007599
0.862,-0.089286929958951
0.863,-0.0860074408212327
0.864,-0.0827190546025258
0.865,-0.0794220759514977
0.866,-0.0761168314992317
0.867,-0.0728036575348839
0.868,-0.0694828777604573
0.869,-0.0661547927887848
0.87,-0.0628196879046833
0.871,-0.0594778456347589
0.872,-0.0561295514728624
0.873,-0.0527750932581908
0.874,-0.0494147624945443
0.875,-0.0460488596811318
0.876,-0.0426776946508417
0.877,-0.0393015811015265
0.878,-0.0359208369125896
0.879,-0.0325357907829046
0.88,-0.0291467818847382
0.881,-0.02575415078334
0.882,-0.0223582327148891
0.883,-0.0189593545953937
0.884,-0.0155578324754352
0.885,-0.0121539757108463
0.886,-0.00874809588700953
0.887,-0.00534050625684152
0.888,-0.00193151011634862
0.889,0.0014786089692076
0.89,0.00488958866798339
0.891,0.00830118515029316
0.892,0.0117131677265445
0.893,0.0151253077289512
0.894,0.0185373655176013
0.895,0.0219490846184098
0.896,0.0253601941326148
0.897,0.028770413267043
0.898,0.0321794507650852
0.899,0.0355869984075691
0.9,0.0389927300153275
0.901,0.0423963120725832
0.902,0.0457974126959332
0.903,0.0491956983392772
0.904,0.0525908266926431
0.905,0.0559824466761991
0.906,0.0593702045069769
0.907,0.0627537485391738
0.908,0.0661327298132064
0.909,0.069506799815329
0.91,0.0728756073204231
0.911,0.0762387962981725
0.912,0.0795960057925135
0.913,0.0829468709624831
0.914,0.0862910262138181
0.915,0.0896281114356814
0.916,0.0929577804080831
0.917,0.0962797108688268
0.918,0.0995936138580913
0.919,0.102899236387698
0.92,0.106196353061132
0.921,0.109484749087098
0.922,0.112764203497817
0.923,0.116034478567666
0.924,0.119295313304651
0.925,0.122546417969223
0.926,0.125787472931606
0.927,0.129018137645001
0.928,0.132238065905656
0.929,0.135446915066437
0.93,0.138644344961289
0.931,0.141830015740974
0.932,0.145003594207188
0.933,0.148164764632655
0.934,0.151313231626288
0.935,0.154448714354771
0.936,0.157570945377113
0.937,0.16067967903606
0.938,0.163774695606779
0.939,0.166855790646042
0.94,0.169922761310455
0.941,0.172975405805492
0.942,0.176013534138826
0.943,0.179036980415367
0.944,0.182045613184821
0.945,0.185039341656763
0.946,0.188018113741445
0.947,0.190981904585157
0.948,0.193930701665693
0.949,0.196864499106469
0.95,0.199783305356006
0.951,0.202687152403694
0.952,0.205576095854372
0.953,0.208450208422216
0.954,0.211309574360247
0.955,0.214154287093531
0.956,0.216984446129637
0.957,0.219800151577999
0.958,0.222601503640382
0.959,0.225388612646094
0.96,0.228161609647767
0.961,0.230920643055625
0.962,0.233665862589737
0.963,0.236397405125439
0.964,0.239115392936681
0.965,0.241819939760413
0.966,0.244511152728374
0.967,0.247189132499631
0.968,0.249853984242723
0.969,0.252505834592832
0.97,0.255144837155226
0.971,0.257771165137505
0.972,0.260385004236668
0.973,0.262986550345241
0.974,0.265576003246323
0.975,0.268153550090168
0.976,0.270719345733937
0.977,0.273273505218379
0.978,0.275816117176107
0.979,0.278347266529214
0.98,0.280867046937958
0.981,0.28337556227042
0.982,0.28587292701706
0.983,0.288359265954101
0.984,0.290834709685932
0.985,0.293299384216912
0.986,0.295753394545732
0.987,0.298196810612432
0.988,0.300629664550273
0.989,0.303051957196682
0.99,0.305463666651004
0.991,0.307864754063129
0.992,0.310255164942451
0.993,0.312634829230884
0.994,0.315003664870681
0.995,0.317361584022492
0.996,0.31970849908073
0.997,0.322044328884177
0.998,0.324369004330461
0.999,0.326682469252916
1,0.328984674007656
1.001,0.331275565718579
1.002,0.333555084811813
1.003,0.335823172933427
1.004,0.33807978519506
1.005,0.340324895398494
1.006,0.342558491542473
1.007,0.344780569886068
1.008,0.346991135649923
1.009,0.349190207289123
1.01,0.351377816692641
1.011,0.353554003374237
1.012,0.355718806740318
1.013,0.35787226412734
1.014,0.36001441468974
1.015,0.36214529663026
1.016,0.364264933639571
1.017,0.366373323233346
1.018,0.368470434208023
1.019,0.370556204914777
1.02,0.372630536696426
1.021,0.374693291621413
1.022,0.376744304511536
1.023,0.378783403425776
1.024,0.380810424435156
1.025,0.382825216847921
1.026,0.384827645171556
1.027,0.386817591062349
1.028,0.388794951945239
1.029,0.390759634386062
1.03,0.392711549888122
1.031,0.394650620363923
1.032,0.396576783319402
1.033,0.398489983148217
1.034,0.400390156588253
1.035,0.402277231417985
1.036,0.404151138540341
1.037,0.406011818205373
1.038,0.407859211410365
1.039,0.409693247953227
1.04,0.411513840561754
1.041,0.413320884058797
1.042,0.41511425997098
1.043,0.416893845163729
1.044,0.418659516436982
1.045,0.420411146360121
1.046,0.42214859196938
1.047,0.423871680861436
1.048,0.42558020423673
1.049,0.427273927778356
1.05,0.428952617296044
1.051,0.430616057743496
1.052,0.432264049576771
1.053,0.433896394300571
1.054,0.435512891633696
1.055,0.437113347094564
1.056,0.438697569671038
1.057,0.44026535723574
1.058,0.441816490271557
1.059,0.443350740448982
1.06,0.444867875896201
1.061,0.446367652912321
1.062,0.447849805970592
1.063,0.449314048867663
1.064,0.450760085292379
1.065,0.452187617565759
1.066,0.453596346094119
1.067,0.45498596316397
1.068,0.456356148693243
1.069,0.457706571821165
1.07,0.459036897132881
1.071,0.46034679040876
1.072,0.461635922492393
1.073,0.462903974085809
1.074,0.464150639947064
1.075,0.465375631164035
1.076,0.466578676490588
1.077,0.467759517580428
1.078,0.468917896863114
1.079,0.470053551920955
1.08,0.47116622610725
1.081,0.472255682480455
1.082,0.473321701026461
1.083,0.474364058638144
1.084,0.475382510140964
1.085,0.476376784286185
1.086,0.477346593278413
