t,s,phi1,Ds,Dphi1,u
4.53866666666667,-0.0230353739144847,-6.99301868341441,-0.337224256710354,5.74331562264881,-1.46153261170075
4.54,-0.0234877553934593,-6.98533695058308,-0.341514569103187,5.78032103680454,-1.50489658238065
4.54133333333333,-0.0239458785411315,-6.97760595574997,-0.345822278032974,5.81717930313314,-1.54735286304365
4.54266666666667,-0.0244097680000842,-6.96982586275425,-0.350143394684757,5.8538776561462,-1.58910993284557
4.544,-0.0248794435077516,-6.96199684640409,-0.354473918372927,5.89040309296673,-1.63037354549735
4.54533333333333,-0.0253549198964173,-6.95411909247663,-0.358809836541208,5.92674237332911,-1.67133960774293
4.54666666666667,-0.0258362070932173,-6.946192797718,-0.363147124762679,5.96288201957923,-1.71217969137036
4.548,-0.026323464457108,-6.93821777259939,-0.367498342165471,5.99886136711853,-1.75303806747469
4.54933333333333,-0.0268168617493987,-6.9301938409614,-0.371877922680549,6.03472403321081,-1.7940461167279
4.55066666666667,-0.0273163754646862,-6.92212135245659,-0.376280118891732,6.07044819952899,-1.83533348241047
4.552,-0.0278219786715726,-6.91400067261491,-0.380699259460107,6.10601227491514,-1.87702078729979
4.55333333333333,-0.0283336413363065,-6.90583218199152,-0.385129783795022,6.14139500698398,-1.91920238613863
4.55466666666667,-0.0288513303227826,-6.89761627616684,-0.389566242054071,6.17657548212281,-1.96193177733582
4.556,-0.0293750093925433,-6.88935336574648,-0.394003295143116,6.21153312549164,-2.00521378578185
4.55733333333333,-0.0299046392047773,-6.88104387636127,-0.398435714716269,6.24624770102311,-2.04900300620342
4.55866666666667,-0.0304401773163202,-6.87268824866728,-0.402858383175904,6.2806993114225,-2.09320817054492
4.56,-0.0309815781816545,-6.86428693834579,-0.40726629367265,6.31486839816778,-2.13770345100506
4.56133333333333,-0.0315287931529087,-6.85584041610332,-0.411654550105385,6.34873574150946,-2.18234074100994
