t,s,phi1,phi2,Ds,Dphi1,Dphi2,u
29.38,0.528317769603201,193.727113019604,262.425301664219,3.93046291512651,-8.62334028002193,4.66199719644351,5.9502152469737
29.39,0.567858830700388,193.641320833467,262.47365458533,3.97318743694251,-8.52541863301913,4.99738969727848,2.57361323369003
29.4,0.60765787828818,193.557099100031,262.524438037606,3.98198904288981,-8.31481801460571,5.15664761960898,-0.817052794403894
29.41,0.647382709778414,193.47541601066,262.576137891572,3.95710174854783,-8.00848173474345,5.16142630244129,-4.12551648492654
29.42,0.686698336616435,193.397114544927,262.62737229213,3.89984725461006,-7.63591554449515,5.0570689602549,-7.27332817311481
29.43,0.725284017029782,193.322793407384,262.677130186325,3.81231583633126,-7.23663323285227,4.90765299726423,-10.1982971208297
29.44,0.762852794064929,193.252442094029,262.725421461221,3.69702311661299,-6.84367931243199,4.76627653175542,-12.8529496639857
29.45,0.799140986352159,193.185824756471,262.772601660138,3.55687027520504,-6.48009837152428,4.66947730454984,-15.203015576104
29.46,0.833916066383171,193.122610950332,262.819170345047,3.39490752851337,-6.1607314450912,4.64036791061397,-17.2259541150088
29.47,0.866976661577821,193.062375635453,262.865771098702,3.214334106644,-5.89221605726489,4.68863585249574,-18.9095301861225
29.48,0.898152548622772,193.004599786991,262.913190471353,3.01849903343712,-5.67302177521094,4.81060644985089,-20.2504498818346
29.49,0.927307153760597,192.948769077374,262.962192495468,2.8109324039829,-5.497249403298,4.99609794020567,-21.2530633887464
29.5,0.954343079408041,192.894505011903,263.013320800042,2.59508779841629,-5.35774769794326,5.23417277286117,-21.928141934271
29.51,0.979193782436149,192.841499551105,263.067027140789,2.37415804686955,-5.24639494483213,5.51325133801936,-22.2917341069062
29.52,1.00182156570857,192.789514863211,263.123672216889,2.15109192904485,-5.15511786927364,5.82283250541649,-22.3641055608181
29.53,1.02221757808165,192.738383324151,263.183525670982,1.92859417421366,-5.07589163620007,6.15349362432391,-22.1687648311875
29.54,1.04040198030711,192.68800698488,263.246763879677,1.70916804352591,-5.00073011389619,6.49676870998743,-21.7315767630744
29.55,1.05642802451103,192.638360052362,263.313410930957,1.49601189756068,-4.92254824203381,6.84368024248011,-21.1215552653066
29.56,1.07035155460694,192.589529070955,263.383575369729,1.28873342277764,-4.83881387151967,7.19801477149938,-20.5041527938643
29.57,1.08221806227912,192.541594969005,263.457408180655,1.08576081872192,-4.74937822070689,7.56533333640414,-20.049552094642
29.58,1.09206621508057,192.494601036646,263.535034572252,0.885886962788191,-4.65567919221043,7.94784416990273,-19.7881519651855
29.59,1.09992785643301,192.448552925798,263.616553976892,0.68826941022118,-4.56074137290737,8.34440269805195,-19.6370869756013
29.6,1.10582800562687,192.403418650167,263.702040050804,0.492430394115102,-4.4691760339366,8.75051154025822,-19.5029834940641
29.61,1.10978485782129,192.359128585249,263.791540674069,0.298256825414216,-4.38718113069913,9.15832050927639,-19.3288854404761
29.62,1.11180978404412,192.315575468325,263.885077950623,0.106000292912271,-4.32254130285777,9.5566266112109,-19.1108426938513
29.63,1.11191955250681,192.272616740389,263.982623178884,-0.0838966290553296,-4.28530056149792,9.93145607505477,-18.8807624326615
29.64,1.11014072405293,192.229787271154,264.083657153171,-0.271541093069803,-4.29978583738151,10.2505200198887,-18.6577408442246
29.65,1.10649409731743,192.186371823784,264.18734547678,-0.456967812223799,-4.39091566339845,10.480674455722,-18.4220425838855
29.66,1.10100569750834,192.141563942232,264.292762434019,-0.639838663933763,-4.57457675573862,10.6025267733592,-18.1336203913485
29.67,1.0937068230281,192.094466254869,264.39889134978,-0.819442553018551,-4.85760991467396,10.6104607400702,-17.7587332003271
29.68,1.08463404547351,192.04409047449,264.504624589536,-0.994695411698978,-5.23781002455789,10.5126364995897,-17.2686600274996
29.69,1.0738324673858,191.989395417813,264.608846401611,-1.16434079051092,-5.7014346107259,10.3362723567255,-16.6214522345037
29.7,1.0613698495392,191.929772498894,264.711133777851,-1.32644161060062,-6.21682177048387,10.136968827686,-15.764571505158
29.71,1.04733614133256,191.864948112446,264.811636154164,-1.47851517545952,-6.75466449451028,9.96735013846914,-14.6605843687553
29.72,1.03184251008387,191.794765379135,264.910825865325,-1.61826290628433,-7.29501952563732,9.86940313739756,-13.3036328711716
29.73,1.0150213519866,191.719183307876,265.009497381387,-1.743574861496,-7.8273135355582,9.87449056746291,-11.7260953966969
29.74,0.997026292109673,191.638276795837,265.108767307691,-1.85252973673935,-8.3503431248258,10.0033510663263,-10.007393382942
29.75,0.978031269338017,191.552367656177,265.209679755251,-1.94367885417772,-8.86440534371121,10.2550642701959,-8.25961613643733
29.76,0.958211784260376,191.461307272888,265.313723487292,-2.01766406123968,-9.39548544362039,10.6510308145988,-6.58356343439581
29.77,0.937730808687601,191.364386963433,265.423079716914,-2.07584339543368,-9.98282390990121,11.2278666770526,-5.0361135742194
29.78,0.916741218041388,191.261075865454,265.539393045253,-2.11939702130774,-10.6377532724908,11.9783983164155,-3.62728652491815
29.79,0.895385827016694,191.151029124205,265.663755834024,-2.14932433314964,-11.3432641687377,12.8510256117726,-2.33066673002549
29.8,0.87379738958168,191.03408789255,265.796708205518,-2.16644395498704,-12.0540053434039,13.7497218624377,-1.10025093070232
29.81,0.852098664399455,190.91027274065,265.938254244301,-2.17139873849193,-12.6914582196164,14.5261806060142,0.106634521507276
29.82,0.830409276668921,190.780948174779,266.086054949005,-2.16441954280431,-13.0748112291468,14.8655769779515,1.30566422314238
29.83,0.808851623445533,190.649928115129,266.233548047171,-2.14541379198807,-13.0929701056946,14.5639060551763,2.46790043322456
29.84,0.787539801282526,190.520463564962,266.374856272223,-2.1151939808501,-12.7866681250668,13.664328666649,3.52177412444057
29.85,0.766577946435411,190.394823768456,266.505488109219,-2.0756199224141,-12.33406463358,12.4341386790888,4.37467702852166
29.86,0.746050012371679,190.273609117507,266.623418041689,-2.02910348039988,-11.9309664058934,11.1677676119066,4.92679036860899
29.87,0.726012129028146,190.155810819196,266.728988838334,-1.97863931006976,-11.6455039572206,9.94675422369078,5.0701623288518
29.88,0.706477150293591,190.040155840164,266.822649905995,-1.9288123131172,-11.5059494423961,8.78480831139383,4.70470932686928
29.89,0.687410863484311,189.925208772781,266.904786482643,-1.88583119353367,-11.5094181746392,7.64258188142256,3.77951698588994
29.9,0.668729873860594,189.809652372539,266.975620016839,-1.85516029956479,-11.6390094133072,6.46583398128621,2.31972517010626
29.91,0.65026456500605,189.692184598021,267.034250882297,-1.84182993731304,-11.8802969057431,5.21959594670563,0.407091433333173
29.92,0.631815155016347,189.571755218954,267.079745240488,-1.84985268811458,-12.2084259126389,3.89022851444756,-1.87005586318838
29.93,0.613169400429439,189.447726821564,267.111498050379,-1.88126707985834,-12.5882042768835,2.49282883646285,-4.38321899720122
29.94,0.594102596225513,189.319874808565,267.129233068432,-1.93613758698603,-12.974102423564,1.07123047988278,-6.79141075988545
29.95,0.574378617958878,189.188388009419,267.133007158947,-2.01245786773626,-13.3110436674106,-0.302214135659294,-8.58884956483199
29.96,0.553806164680493,189.053933981102,267.123614951855,-2.10323111479051,-13.5603285698211,-1.54048728843771,-9.48921625992285
29.97,0.532301561210181,188.917518760094,267.102895120288,-2.19861889120922,-13.7086469989312,-2.57451109414175,-9.54945520816155
29.98,0.509852831613989,188.780148673025,267.073049858574,-2.29075436295067,-13.7527214637428,-3.36122829836802,-8.93797225085144
29.99,0.486516361910141,188.642799399698,267.036566964992,-2.37386415006477,-13.6999055041485,-3.88384198303107,-7.80496787198439
30,0.462411072157804,188.506394477304,266.996184971668,-2.4440428382835,-13.5682070278674,-4.15063115264451,-6.28333929498042
30.01,0.437682731443319,188.371604409353,266.954423728799,-2.49774961635863,-13.3777286047702,-4.17930948720908,-4.48961648973274
30.02,0.412515619027669,188.238952966294,266.913491158436,-2.53279500792663,-13.1398009928996,-3.9887131526729,-2.52492798925865
30.03,0.387102446134564,188.108885475327,266.875427892556,-2.54785469745668,-12.8636551120662,-3.59878877497041,-0.475990824077543
30.04,0.361639753609196,187.981762166019,266.842103618536,-2.5423249403394,-12.5570632589636,-3.03024938221279,1.58388224335226
30.05,0.336327911918217,187.857858170292,266.815217079156,-2.51632256288677,-12.2263391071681,-2.30457440468695,3.59376572328984
30.06,0.311371121149798,187.737363522431,266.796296072597,-2.47068496233219,-11.8763377071395,-1.44400967485716,5.50410255589826
30.07,0.286968594866809,187.620415278881,266.78665235041,-2.40669109090523,-11.5099570922374,-0.470570859309335,7.27569141464435
30.08,0.263292060560461,187.507184770656,266.787198010125,-2.32575814289462,-11.1332272360129,0.588153752938801,8.87868798507609
30.09,0.240501331894748,187.397733723116,266.798580004139,-2.22989902991581,-10.7575254535714,1.70035323115924,10.2916276838433
30.1,0.218736154808913,187.291992993551,266.821220990193,-2.1211286829694,-10.3949065668822,2.83905364443307,11.500476759978
30.11,0.198115776728383,187.189763567256,266.855318352139,-2.00144479771116,-10.058001971905,3.98229532519112,12.4977180763042
30.12,0.178738946564825,187.09071655753,266.900844199939,-1.87282783445229,-9.76001963859056,5.11313286921117,13.2814771365819
30.13,0.160684265633445,186.994420555676,266.957515829593,-1.73724910093775,-9.5137758291597,6.21833952265692,13.8546931334294
30.14,0.144013176120097,186.900537851324,267.024732432984,-1.59682905582463,-9.3222441284167,7.28397150978509,14.2243389689356
30.15,0.128760715281183,186.808088340114,267.102704580898,-1.45362910420022,-9.20047317087332,8.33311804772578,14.4006933669683
30.16,0.11494364636372,186.716192682642,267.191528977863,-1.30953308037351,-9.15310241120859,9.37718191010799,14.3966673725338
30.17,0.102563197054913,186.624299430491,267.290913112405,-1.16627384376966,-9.1669667753371,10.4033841308596,14.2271867354482
30.18,0.091605059482114,186.532185026231,267.40017525704,-1.02543327892958,-9.21109666040881,11.3747640042102,13.9086309162517
30.19,0.0820393902128605,186.439953803416,267.518244468278,-0.888442295510348,-9.23671793480908,12.2301790846884,13.4583287424161
30.2,0.0738208102548405,186.348037986589,267.643660586627,-0.756580828284804,-9.1772519381587,12.8843051871246,12.8941100905278
30.21,0.0668892014224787,186.257296610608,267.774428297215,-0.630999978342441,-8.94662040732111,13.224602521233,12.2339123813364
30.22,0.061178175388684,186.169919910174,267.906771437612,-0.512252157428112,-8.48859084009362,13.1863757838335,11.5413073786574
30.23,0.0566227815112908,186.0881365726,268.037166642047,-0.39964989966975,-7.84467423476001,12.859632283627,10.9512632071573
30.24,0.0531675939659131,186.013480940258,268.163357641453,-0.292159553766408,-7.07536924395958,12.3619801363582,10.5370995683129
30.25,0.0507676242324009,185.946829816549,268.284293214651,-0.188494957078173,-6.2518090179886,11.8250237754114,10.2290251552062
30.26,0.0493908160258288,185.888407447451,268.400145647253,-0.0876316961906101,-5.43914069386992,11.3644556531847,9.93787394192203
30.27,0.0490065866528019,185.83796473938,268.511931204506,0.0102967421285076,-4.6539317963483,11.009540023307,9.65228718616928
30.28,0.049586647985656,185.795209508218,268.620748490134,0.105713927573942,-3.89829795793696,10.7682257637476,9.42848445371514
30.29,0.0511145890078307,185.759904327845,268.727677827756,0.199853531651509,-3.16579839287458,10.6364442180227,9.36636085305587
30.3,0.0535861813116541,185.731868157391,268.833769651863,0.294770264527859,-2.44176779604266,10.5984671814402,9.58990542284988
30.31,0.0570223684571104,185.711078247338,268.939878007732,0.393818724181433,-1.70903468179846,10.6368211179886,10.2108814257018
30.32,0.0614887403201417,185.69775242152,269.04670055347,0.501380596569685,-0.95021431562151,10.735815262308,11.2870037854729
30.33,0.0670928361537804,185.69222510033,269.154748745189,0.621802026385194,-0.15084666501824,10.8769501898601,12.8158672189793
30.34,0.0739836707058092,185.694934948061,269.264324320784,0.759319184051245,0.699779063582225,11.0390388851703,14.7608564595625
30.35,0.0823517132575274,185.70642479675,269.37551930204,0.9180576171187,1.60862466697913,11.1982100185141,17.063006452685
30.36,0.0924166872514601,185.727271372842,269.488189357877,1.10116475185765,2.5771953210252,11.3295747081853,19.6175172398733
30.37,0.10445230839598,185.7580785211,269.601862559385,1.31024673332349,3.59514009077573,11.4013343908841,22.241586162503
30.38,0.118725193784933,185.799287720276,269.715805631067,1.54492613010947,4.64457006092149,11.3827333695717,24.6793881796437
30.39,0.135459169778545,185.851065585858,269.829049396866,1.80217491244599,5.70187048595993,11.2495406685917,26.6561354673034
30.4,0.154835272003385,185.913303870064,269.940388780164,2.07631445220006,6.73770079019263,10.9840500336704,27.9407541132853
30.41,0.176991745352414,185.985619461843,270.048382803781,2.359015522876,7.71699456772817,10.5750799319164,28.3792437945685
30.42,0.202007947149976,186.067389817028,270.151574449332,2.64073741786817,8.60394831438149,10.017391492663,27.9026326742332
30.43,0.22980634992643,186.157505006243,270.248600013129,2.9129722508417,9.37663991492137,9.31771577977709,26.5255534726433
30.44,0.260217522913006,186.254581665381,270.337930854622,3.16702565827159,10.0208536801728,8.49140575803401,24.3426295041538
30.45,0.293028892318832,186.357321833878,270.418290645821,3.39600414518423,10.5316899545477,7.55538087117895,21.5216922088129
30.46,0.327984919097976,186.464516650785,270.488662817581,3.59485534773821,10.9136544580374,6.52805416423286,18.2762315977922
30.47,0.364787098949474,186.575046354765,270.548290559603,3.76036803322459,11.1806582862131,5.42933228349178,14.8169721120142
30.48,0.403093962317371,186.687880284098,270.59667682043,3.89117210006706,11.3560179102266,4.28061547652552,11.3270903794288
30.49,0.442524716663214,186.802097576934,270.633555468129,3.98770690215187,11.472122048231,3.10434526312682,7.97437444674061
30.5,0.482743830975685,186.917263478728,270.658586628792,4.05208886759361,11.5608777126672,1.91539724200821,4.90763571432615
30.51,0.523467008823336,187.033290101897,270.671743907544,4.08762667107202,11.6493596056089,0.721872520101164,2.1897974336575
30.52,0.564419088324483,187.15032079695,270.673027431454,4.09689719225225,11.7649452255529,-0.473694535785712,-0.283257393152692
30.53,0.605337522340432,187.26876959297,270.662354367789,4.08149117217213,11.935277992739,-1.6752501350757,-2.71076915897375
30.54,0.645972378475526,187.389321197612,270.639558924009,4.04201321324218,12.1882672491504,-2.89322106342518,-5.19122584333593
30.55,0.686086339077179,187.512930997104,270.604392347767,3.97808177924556,12.5520882585134,-4.14451468272499,-7.67941266060022
30.56,0.725443376045929,187.640718134666,270.556680479932,3.88924439838225,13.049124137981,-5.44218355792162,-10.0928238983747
30.57,0.763793474746126,187.774394675234,270.495371463731,3.77701789064554,13.7180468369842,-6.83849905620414,-12.365082305425
30.58,0.800910215023068,187.9158588491,270.419246213988,3.64304289601073,14.5732427365414,-8.34332676345876,-14.4443959607221
30.59,0.836587820021362,188.066450416702,270.328266633163,3.48938856123607,15.5556882649796,-9.83108350454522,-16.2920547925366
30.6,0.870641058903943,188.226930937516,270.223569414569,3.31853932905646,16.5251968453748,-11.026885898335,-17.880975611072
30.61,0.902909693967842,188.396000686709,270.109946324757,3.13301587558583,17.2040064373659,-11.4074713212825,-19.1943037913411
30.62,0.933262679198487,188.569599437478,269.998342288728,2.93580882054144,17.4842424803747,-10.7518642453287,-20.2240788581348
30.63,0.961597418093752,188.744174303442,269.898814145668,2.72986782298942,17.4068338378552,-9.1017575195177,-20.9699702284927
30.64,0.987839911128902,188.917048612334,269.819531131249,2.51791978141332,17.1197246503328,-6.68666746221333,-21.4380882997789
30.65,1.01194388924127,189.08680837211,269.766464604175,2.30252985004781,16.8483493120356,-3.89690498213653,-21.6398749687552
30.66,1.03388887787524,189.254327928817,269.742092294913,2.08643117633594,16.6667842540867,-0.964384532297852,-21.5910765595284
30.67,1.05367980592421,189.420367703129,269.747412516317,1.87214810187084,16.5381286303136,2.03641684722436,-21.3108010516716
30.68,1.07134452763512,189.585081550086,269.782789782338,1.66177709344653,16.3990057799413,5.03822790876658,-20.8206604556271
30.69,1.08693264090079,189.748027803684,269.847945833075,1.45704468469877,16.1634552230129,7.9776013411465,-20.1439981978957
30.7,1.1005094853907,189.907842817427,269.941791099404,1.25976869694867,15.7542830130101,10.7697731073708,-19.3052004673899
30.71,1.1121585799534,190.062336118127,270.062391751162,1.07155230378333,15.1115336034722,13.3220475256849,-18.3290896464794
30.72,1.12197611624583,190.209071744992,270.207132451007,0.893688115729647,14.2010156583708,15.5676634348795,-17.2403972131363
30.73,1.13007018514052,190.345400563804,270.372724575746,0.727178815801398,13.0159071240612,17.4671620940203,-16.063312858432
30.74,1.13655465251615,190.468588596169,270.5553431122,0.572508656334588,11.575284687027,19.0058457751406,-14.8211060183701
30.75,1.14155371048312,190.576301996833,270.75155252818,0.430394009162993,9.92445506284759,20.2191574370263,-13.5358155706744
30.76,1.14520867834269,190.666672284035,270.958627913095,0.301928124018573,8.12388202455152,21.1836829564783,-12.2280030936162
30.77,1.1476506802689,190.738495536046,271.174564162089,0.187009149350305,6.23609354216986,21.97927676693,-10.9204831526521
30.78,1.14899982514522,190.79124097042,271.398079846114,0.0842985816879976,4.32540445897955,22.6882239649581,-9.71346713433574
30.79,1.14936520656457,190.825050944004,271.628617211924,-0.00877873435786525,2.45791649150146,23.3952403102837,-8.85587347615235
30.8,1.14883697015021,190.840730233336,271.866388030683,-0.0961030222455832,0.705661304175953,24.1657375244541,-8.60372540329446
30.81,1.14743689890495,190.840020723821,272.111780468395,-0.184523647338312,-0.786034212511451,24.8806804876814,-9.0598770669259
30.82,1.14511753293256,190.826580183578,272.363004742485,-0.281498616386559,-1.80508117923335,25.2891412177458,-10.2084388686929
30.83,1.14176228158549,190.806212363747,272.615523480173,-0.392448188662368,-2.14428794356754,25.0999703799334,-11.9665792294754
30.84,1.1372031896512,190.785892120154,272.862962550681,-0.523037902303506,-1.83062175466151,24.310491820259,-14.1959682718029
30.85,1.13122068596928,190.770970474579,273.100663413013,-0.67774411052497,-1.11225260327102,23.2057683981754,-16.7446501819102
30.86,1.12355966003531,190.764069840173,273.327076275546,-0.85904645600383,-0.262067531255084,22.0900329159998,-19.5019245224015
30.87,1.11394490679727,190.76561688489,273.542921485552,-1.06877306867753,0.558413041814091,21.1065181073298,-22.4244543900592
30.88,1.10208579065873,190.774875284957,273.749768674474,-1.30838511611477,1.27146977172644,20.2898789025481,-25.51110073789
30.89,1.08767212706081,190.79056402195,273.949237340647,-1.57965102306565,1.84190388950077,19.6281503076379,-28.7469925356981
30.9,1.07038416500906,190.81117913875,274.142784742457,-1.883164635681,2.25292717559884,19.103324394256,-32.0156457206694
30.91,1.04989973652991,190.835038946511,274.331657237614,-2.21838443768558,2.49770599836389,18.6999031676913,-34.8730074146753
30.92,1.02593763360055,190.860555530666,274.517103876868,-2.57646930348555,2.59605171387868,18.4252322715228,-36.5544139726037
30.93,0.998354549341083,190.886572342955,274.700631618693,-2.9412210439963,2.5917373703402,18.2994718220067,-36.5783879142212
30.94,0.967149138807503,190.912227310344,274.883705583775,-3.29801662184211,2.52111452052638,18.3274745019321,-35.0528840285269
30.95,0.932461485943863,190.936946946038,275.067738086779,-3.63403592277998,2.41223282251217,18.4981247281036,-32.3021224152242
30.96,0.894566445542335,190.960444654061,275.254073439472,-3.93830283794334,2.28421217241521,18.7844164006313,-28.6162000001444
30.97,0.853825592314249,190.982512299343,275.443589807082,-4.20250868809144,2.12037987373355,19.1166909986273,-24.2524752174467
30.98,0.810671258954134,191.002549118727,275.63618003738,-4.42101492104722,1.87134148961569,19.3866411348537,-19.4370780938252
30.99,0.765574011149204,191.019498206835,275.830761152515,-4.59011020695319,1.49232090625877,19.4956882938615,-14.3665318721768
31,0.719038679435215,191.031850157366,276.025279495461,-4.70797823692331,0.945175690943101,19.3578831234983,-9.20946952904744
31.01,0.671583335953459,191.037816098603,276.216968794683,-4.77452435376959,0.228138223642833,18.9416501410682,-4.10842665939164
31.02,0.623716117715176,191.036060989319,276.403403547237,-4.79096891855923,-0.589703065295684,18.3203390495565,0.818308893518704
31.03,0.575925664428446,191.025945454731,276.582985919442,-4.75946873468436,-1.43483364897418,17.5817585128988,5.47481070620961
31.04,0.528675854169026,191.007516346714,276.754966165484,-4.68304265974362,-2.23981979470826,16.8136895624484,9.7856106341518
31.05,0.482400022021878,190.98146453655,276.919431863147,-4.56550205672004,-2.95140603996259,16.0920179373239,13.6937981296391
31.06,0.437486067677477,190.948850585691,277.077066267649,-4.41136674520258,-3.55354849183653,15.4465321715644,17.1591402744264
31.07,0.394278131931258,190.910782736478,277.228683912023,-4.22528766471549,-4.04380838877732,14.8888293135632,20.1562394662824
31.08,0.353073394739249,190.868336026909,277.375134982242,-4.01170193678872,-4.42756421577891,14.4181516167698,22.6727441502972
31.09,0.314123953403789,190.822546508611,277.517282344609,-3.77496392712668,-4.71743429024545,14.0233452998514,24.7076262722579
31.1,0.277637086347669,190.774296388653,277.655819515653,-3.52009716386774,-4.9262833389303,13.6936464119447,26.2695373118355
31.11,0.24376587443475,190.724304752324,277.791311879442,-3.25198832461842,-5.064516328234,13.4162549131478,27.3752528795307
31.12,0.212621424877544,190.673220132692,277.924240838142,-2.97512893573684,-5.14138979006003,13.180344496822,28.0482139786076
31.13,0.184273842946314,190.621623825668,278.055001494886,-2.69363517116808,-5.16499958910536,12.9776041728657,28.3171711802532
31.14,0.15875223196905,190.570029890003,278.183902653766,-2.4112478524438,-5.14228092286032,12.8022382677138,28.2149361694306
31.15,0.136044921305912,190.518885681237,278.311167050075,-2.13133726118434,-5.07902564810257,12.6509538122037,27.7772434170898
31.16,0.11611442244791,190.468589803548,278.436990210132,-1.85725568080936,-4.98167708806326,12.5225591394798,27.0417231431264
31.17,0.0988822082615571,190.419415598365,278.561642486504,-1.59189066779033,-4.8568182252095,12.4191247934766,26.0469852698941
31.18,0.0842429089315791,190.371580168332,278.685410530802,-1.33757177981947,-4.7094968499055,12.3432696894834,24.8318127403568
31.19,0.0720770354459148,190.325283508552,278.808588358877,-1.09628337217427,-4.54367763647664,12.2971074091814,23.4344613958914
31.2,0.0622509795956731,190.280708506586,278.931477350821,-0.869664597716787,-4.36224214320913,12.2822462006436,21.8920625804397
31.21,0.0546170139751658,190.238020942454,279.054386250968,-0.659009406894258,-4.16698881235033,12.2997889783346,20.2401237613059
31.22,0.0490132919818907,190.197369488636,279.177631167893,-0.465266547738804,-3.95863297010865,12.3503333231106,18.5121217305795
31.23,0.0452638478165298,190.158885710067,279.301535574412,-0.289039565867261,-3.73680682665329,12.4339714822198,16.7391823706109
31.24,0.0431822104382101,190.122689356385,279.426431867147,-0.130577218355897,-3.50042785786381,12.5507335073058,14.9498405262782
31.25,0.0425941476777086,190.088925231648,279.552668766094,0.0100098795464817,-3.25016003906501,12.7026210748023,13.1698732179009
31.26,0.0433229084551674,190.057729493619,279.68060583971,0.132862471822294,-2.98701656674537,12.8911327665384,11.4221992426877
31.27,0.0451972646289346,190.029221710966,279.810623825977,0.239309097896617,-2.71278257186585,13.1193984302158,9.78896585799527
31.28,0.0480610281161836,190.003499287293,279.943136686824,0.332068835657024,-2.43049953578833,13.3926092145085,8.67565154743288
31.29,0.0518071442038812,189.980623401312,280.078646516128,0.417438507180938,-2.14464529989334,13.720842766613,8.84148299147514
31.3,0.0564523613422673,189.960601827145,280.217851782534,0.514804921289663,-1.86011956825535,14.1369235353286,10.770405145577
31.31,0.0622014131075684,189.943382160798,280.361718646673,0.640781638372756,-1.58753035912481,14.6511978659264,14.3077837909644
31.32,0.0694019230806381,189.928729596007,280.511113542012,0.806808114681643,-1.35386736961348,15.2324378331717,18.9952754955358
31.33,0.0785045953297615,189.916042376521,280.666405294211,1.02304746808386,-1.20866221203679,15.8097706522924,24.3253389912434
31.34,0.0900396043845491,189.90410941488,280.82703154073,1.29304604355099,-1.22849063691361,16.2587306856206,29.790031536292
31.35,0.104562189958392,189.890596978583,280.990587020642,1.6172786406324,-1.50584023756283,16.4201087526718,34.8997901660875
31.36,0.122560451158207,189.872842839171,281.153970863008,1.98923244146368,-2.08297589915405,16.2105139456636,39.0487758657476
31.37,0.144445874187171,189.847960392033,281.313540555039,2.39444435107248,-2.94528469963488,15.6331817787449,41.5492664373762
31.38,0.170482895043768,189.81323789325,281.465774595011,2.81329045459156,-4.01760819602955,14.7919990176647,42.0781474456722
31.39,0.200702714688809,189.7672642943,281.6091105724,3.22874809676668,-5.1885153123476,13.8753087354291,40.8266924818723
31.4,0.23499280361997,189.709471755988,281.743645745965,3.6252558080559,-6.37183718288076,13.0553393167261,38.1528999814451
31.41,0.273094519248528,189.639984945067,281.871023061596,3.98847460607081,-7.51547839839562,12.4724235827668,34.3783291845168
31.42,0.314624711039991,189.559363266972,281.994084543711,4.30921927754579,-8.60679918880212,12.2187629731357,29.7894398503439
31.43,0.359117208521232,189.46796201054,282.116631347798,4.58142232947706,-9.67269315655041,12.3537848410984,24.6390801012941
31.44,0.406066625881332,189.365887650257,282.242686316764,4.80041806508313,-10.7414370321057,12.9091184916165,19.1481082685752
31.45,0.454935530620734,189.253013295743,282.376324585874,4.96361730298416,-11.8369470515357,13.8846471673165,13.5071312798539
31.46,0.505155687266007,189.128983680791,282.521654022145,5.07049698448262,-12.9786041803922,15.2489866398997,7.87833980525354
31.47,0.556163347164484,188.993547551273,282.681937762838,5.12197056880674,-14.0810097742086,16.8005136488893,2.39741893631713
31.48,0.607415335754736,188.848571572996,282.856371864502,5.11976693839582,-14.8182000826249,17.9620672610462,-2.82448750740523
31.49,0.658390284418668,188.699692466005,283.037668405143,5.06700850952439,-14.8001145895984,18.0669796444001,-7.69878097997205
31.5,0.708600649341006,188.555718166451,283.213130066185,4.9677415866316,-13.9061241909518,16.9097711459513,-12.1574019408227
31.51,0.75760410500914,188.423082737904,283.373986333636,4.8262873630793,-12.5661591062054,15.2041191762919,-16.1508337777126
31.52,0.805001274172867,188.304533705824,283.517659562613,4.64717762352835,-11.141369431814,13.5616679620411,-19.6461360632522
31.53,0.850439503548563,188.199913032296,283.646541769623,4.43548309448986,-9.7960900697528,12.2759177273572,-22.6769206984412
31.54,0.893615371130056,188.108370775993,283.764418014742,4.19503727073317,-8.52115353703693,11.3583636689433,-25.4113215186674
31.55,0.934251316110114,188.029351661679,283.874852010327,3.92777073915805,-7.28457872948716,10.7854003768394,-28.0347622341581
31.56,0.972084434581121,187.962544012412,283.980954459913,3.63443360022387,-6.0445828095593,10.5104752175654,-30.5515669118928
31.57,1.00686285659515,187.908317570727,284.085674994924,3.31766713350788,-4.7743953493133,10.4944639768275,-32.8112671826852
31.58,1.03836956065117,187.867147899958,284.191481841896,2.98098963324309,-3.46008511775163,10.6916858766794,-34.6644993463197
31.59,1.06642608557128,187.839430833774,284.300180835991,2.62818269310676,-2.09943549862988,11.0461021429628,-36.044249488017
31.6,1.09089253050071,187.825482476182,284.41291542099,2.26329120622135,-0.701944490460465,11.4913160053065,-36.9754087826796
31.61,1.11166748493231,187.825540395325,284.530170925228,1.8906145877487,0.711296006599462,11.9510162816598,-37.5415199820283
31.62,1.12868914601751,187.83971707283,284.651879659198,1.51378279966602,2.11582287334297,12.3669251394448,-37.8395468923876
31.63,1.14193349466449,187.867769256402,284.777301431411,1.13485260415141,3.49091762720303,12.7030446742379,-37.9577716531193
31.64,1.15138768401404,187.909323594159,284.905483753188,0.755227958730918,4.82147566701837,12.9332625705951,-37.9688049851556
31.65,1.15704490882617,187.963947487245,285.035413615801,0.375712375048401,6.09986882799057,13.0467773210362,-37.932243775618
31.66,1.15890440548017,188.031149089832,285.166017490481,-0.00349108113553109,7.32594538168782,13.0480982260457,-37.9080106188134
31.67,1.15697337602473,188.11037241244,285.296154408868,-0.382696633881781,8.50688047898312,12.9571440554041,-37.9543393507442
31.68,1.1513308495702,188.20095941647,285.424584871642,-0.759786478588271,9.6488703748372,12.8058238695759,-38.1111677453938
31.69,1.14190457005898,188.302900371242,285.551102006707,-1.13869927048435,10.7611882454909,12.6032741418705,-38.4065460740296
31.7,1.12857792396198,188.416159979774,285.675561561839,-1.5241533335287,11.8465355336343,12.3434143077836,-38.8806512819367
