t,s,phi1,Ds,Dphi,u,DDs,DDphi
5.308,0.189998109640851,-1.36264829849435,-0.216661176691999,-5.29817411357653,-12.2883134558664,-9.16562063924522,38.5184857109311
5.30933333333333,0.189701374313028,-1.36967863914519,-0.22886535332628,-5.24693815557698,-12.5002001143507,-9.13631814747439,38.3296681379992
5.31066666666667,0.189388390293432,-1.37664089839989,-0.241028452129957,-5.19595240576384,-12.7077300450755,-9.10575589485667,38.1411407215609
5.312,0.18905921017452,-1.3835354041648,-0.253149189103057,-5.14521623053518,-12.910934059097,-9.07396658868568,37.953043573532
5.31333333333333,0.188713888275312,-1.39036248231975,-0.265226298816419,-5.09472889017043,-13.1098833284529,-9.04100420554882,37.7655236981802
5.31466666666667,0.188352480641389,-1.39712245671803,-0.27725853441174,-5.04448953883014,-13.3046816587472,-9.00693963117851,37.5787302954837
5.316,0.1879750450449,-1.40381564918645,-0.289244667601548,-4.99449722455616,-13.4954551102989,-8.97185484327871,37.3928098988495
5.31733333333333,0.187581640984553,-1.4104423795253,-0.301183488669204,-4.94475088927158,-13.682329206996,-8.9358301724798,37.2078986965801
5.31866666666667,0.187172329685622,-1.41700296550834,-0.313073806468914,-4.89524936878068,-13.8654004233074,-8.89892841480525,37.0241149290335
5.32,0.186747174099945,-1.42349772288282,-0.324914448425697,-4.84599139276912,-14.0447233516577,-8.86118777482814,36.8415575183852
5.32133333333333,0.186306238905921,-1.42992696536949,-0.336704260535431,-4.79697558480369,-14.2203173618179,-8.82262572286252,36.6603105373844
5.32266666666667,0.185849590508514,-1.43629100466256,-0.34844210736482,-4.74820046233244,-14.3921786166859,-8.78324581891365,36.4804484315229
5.324,0.185377297039251,-1.44259015042976,-0.360126872051407,-4.6996644366847,-14.5602931791444,-8.74304511301738,36.3020405871424
5.32533333333333,0.184889428356223,-1.44882471031228,-0.371757456303569,-4.65136581307103,-14.7246551816527,-8.70202434199281,36.1251560739247
5.32666666666667,0.184386056044085,-1.4549949899248,-0.383332780400519,-4.60330279058321,-14.8852827530997,-8.66019684183824,35.9498666588052
5.328,0.183867253414053,-1.4611012928555,-0.394851783192313,-4.55547346219428,-15.0422236271773,-8.61759168197852,35.7762467032021
5.32933333333333,0.18333309550391,-1.46714392066602,-0.406313422099822,-4.50787581475858,-15.1955557174833,-8.5742539900526,35.6043717777717
5.33066666666667,0.182783659077998,-1.47312317289151,-0.417716673114773,-4.46050772901163,-15.3453809294545,-8.53024151239847,35.4343160855187
5.332,0.182219022627228,-1.47903934704058,-0.429060530799724,-4.41336697957021,-15.4917975197753,-8.48560923645848,35.2661467542136
