t,s,phi1,phi2,phi3,Ds,Dphi1,Dphi2,Dphi3,u
56.85,0.169875015879623,13.9293338659507,7.61525903409828,26.0674343496128,-1.28298607936306,-5.83162727721556,46.0648662017893,-35.6383614718776,-4.37981108065728
56.855,0.1634098185528,13.90118525778,7.83640845609981,25.9064413761508,-1.30220064704606,-5.03388099672035,42.0469569035845,-28.6314333993623,-3.30666418986845
56.86,0.156861951518524,13.8810312972288,8.03546614259056,25.7797645052806,-1.31605071597509,-2.94920841494292,37.7168045031075,-22.2902157614415,-2.2335172990781
56.865,0.15025831784635,13.871779674307,8.21562540890177,25.680869319027,-1.3244954943653,-0.767238903674789,34.5407909340684,-17.4868800936585,-1.14403574413216
56.87,0.143626078142345,13.873156423401,8.38255615415593,25.6030599122262,-1.32749208268361,1.29871836113378,32.3741596718952,-13.7860209922119,-0.054554189187761
56.875,0.136992495342125,13.8846025976023,8.54054304780474,25.5418050347631,-1.3250291845337,3.26803971281763,30.9161151673929,-10.812895728519,1.03981457628244
56.88,0.130384906988972,13.9057647595844,8.69248723333355,25.4940923484596,-1.3170949660673,5.19462158686232,29.9241090189963,-8.34208752616982,2.13418334175264
56.885,0.123830651458532,13.9365445766546,8.84026389535733,25.4577494175214,-1.3036972743618,7.11680546667252,29.2225321217384,-6.25716149389588,3.22523837190009
56.89,0.117357026899696,13.9769481718078,8.98496376025264,25.4309796266236,-1.28484588609353,9.05218411199498,28.6735753741982,-4.50299074523161,4.31629340204909
56.895,0.110991246860255,14.0270504635517,9.12704307302619,25.4121742760818,-1.2605670311062,10.9955847429832,28.1651046720111,-3.06674000892263,5.3965271151677
56.9,0.104760348314259,14.0868703944441,9.26647460663436,25.3997514996385,-1.23089785520562,12.92299006626,27.5993568005797,-1.94978983147242,6.47676082828785
56.905,0.0986911855131596,14.1562218243889,9.40279906385046,25.3921540118324,-1.19587637471133,14.7983504585018,26.8947551920744,-1.14422332550383,7.53633600586145
56.91,0.092810430453717,14.2347084557816,9.53512720115242,25.3878493355386,-1.15554130792428,16.5738137254865,25.9860126071348,-0.631993347824904,8.59591118343355
56.915,0.0871444895021294,14.3217344679116,9.66237154492485,25.3853640431193,-1.1099489951098,18.1973060219317,24.822925108511,-0.385646062508544,9.62129446723372
56.92,0.0817193406405485,14.4163856736468,9.78318694650685,25.3835964870864,-1.05923395797211,19.6346423492458,23.3977935855549,-0.339114070710129,10.6466777510339
56.925,0.0765602814344824,14.5176649275617,9.89615512620093,25.3817724101272,-1.00354896026412,20.8682862273229,21.7234756186622,-0.420131865258511,11.6213749755263
56.93,0.0716918332140132,14.6246062483023,10.0000396980733,25.3793689348052,-0.943042689774351,21.896601788593,19.8179099077907,-0.569037236486449,12.5960722000201
56.935,0.0671377410738411,14.7362748185848,10.0937861699527,25.3761145635595,-0.877859758327455,22.7338537780107,17.7041162724751,-0.738771272229791,13.502405641985
56.94,0.0629209738732601,14.8517669851964,10.1765219434314,25.3719891787058,-0.808140701783982,23.4102075530625,15.4101956518208,-0.894878357827665,14.4087390839487
56.945,0.0590637018434141,14.9702730341675,10.2475015883653,25.3671799649068,-0.734057064636375,23.9709532065856,12.9672606626487,-1.01867743427997,15.2289579145579
56.95,0.0555872565488621,15.0913863953204,10.3059556398766,25.3618249608251,-0.655858556777777,24.4669525247563,10.395884475102,-1.12115667615039,16.0491767451659
56.955,0.0525118223905301,15.2149209798438,10.3512712308268,25.3559774109226,-0.573734725733244,24.9524152904021,7.70294932396139,-1.22784934044103,16.7648912609725
56.96,0.0498560475512208,15.3409859737819,10.3827857043493,25.3494871316687,-0.487996902910906,25.4883278641767,4.87701039500549,-1.38064424894677,17.480605776779
56.965,0.0476370207255005,15.470000842698,10.3997662017379,25.3419844233991,-0.399082618861534,26.14239248706,1.8880041336959,-1.63879502241144,18.0711960165626
56.97,0.0458701348502404,15.6027299721195,10.4013041436404,25.3327389003455,-0.307169789917151,26.9924198756717,-1.31671429392874,-2.08604278205287,18.6617862563471
56.975,0.0445693341256006,15.7404166300551,10.3860748229995,25.3206128906538,-0.212727386964374,28.135738843836,-4.83157619545777,-2.84320129023214,19.104565581172
56.98,0.0437463895894559,15.8847209931945,10.3523253854458,25.3034789607709,-0.116177175303588,29.6539777054872,-8.74168443503089,-4.12370283482647,19.5473449059963
56.985,0.0434109594872745,16.0377016258413,10.2979312551354,25.2781100342474,-0.0177515512220692,31.6093975247713,-13.1115416432526,-6.23691013103421,19.8217232169676
56.99,0.043571084123576,16.2008967435899,10.2213445188782,25.2387375073987,0.0819808446258903,33.6049578577373,-17.3924715161911,-9.66294445964298,20.0961015279388
56.995,0.0442322280825106,16.3723645850045,10.126297402593,25.1788855867681,0.182606185709422,34.7726842847367,-20.2323295568684,-14.3942344067574,20.1901346217461
57,0.0453980641839811,16.5457944562959,10.0241460688452,25.094424494656,0.283792437400698,34.2743913059769,-20.0165309318285,-19.3898935289197,20.2841677155535
57.005,0.0470701187354964,16.7130030212272,9.93118286505867,24.9872125027856,0.384996098451472,32.5634936767364,-16.8701067227661,-23.2370101485502,20.1989091858165
57.01,0.0492472558241881,16.8716904506458,9.85731620178643,24.8644244536812,0.485748894018819,30.9686833114454,-12.5573369617132,-25.6953649589413,20.1136506560795
57.015,0.0519262764643615,17.0237512022965,9.80608909740984,24.7318482609573,0.585658417028633,29.9522015439942,-7.89163308693948,-27.2136601678219,19.8623670771812
57.02,0.0551019780616355,17.1720586864342,9.77883896872415,24.5932862306546,0.684393382243144,29.4393812125102,-2.96213599446451,-28.1306747173566,19.6110834982832
57.025,0.0587675235691641,17.3186305174249,9.77696536258445,24.4511580423325,0.781501725689269,29.2334935820106,2.26499159372471,-28.6771760841228,19.2151004049809
57.03,0.0629138535765388,17.4643386112085,9.80201085210507,24.3068532106292,0.876631378784336,29.1000362964562,7.78566686375524,-29.03761135451,18.8191173116786
57.035,0.0675300727199394,17.6091822808719,9.85511652989588,24.1605609087497,0.96947307140548,28.8135202370308,13.4686539797872,-29.4705769320942,18.3035523364845
57.04,0.0726040163790225,17.7518307449883,9.93672933393834,24.0114607836479,1.05970959555756,28.128537227961,19.1708533750198,-30.1989532064446,17.7879873612896
57.045,0.0781222471568371,17.8895365897868,10.0466011544519,23.8577669514231,1.14709967533998,26.7756182341392,24.7513461527439,-31.3930889394832,17.1778033157245
57.05,0.0840700551321745,18.0181367405325,10.1837895456034,23.6967274031327,1.23147783500709,24.4612169794683,30.0715393621989,-33.1709702943321,16.5676192701603
57.055,0.0904317059119417,18.132342746725,10.3468536157584,23.5249244085177,1.3126115764663,20.8595941916481,34.9617287114784,-35.4508238824408,15.8834752524759
57.06,0.0971904170747726,18.2245371481974,10.5315587917472,23.343144609974,1.39028455241091,15.8520748122956,38.7634443761365,-37.0921525411423,15.1993312347914
57.065,0.104328600026572,18.2888089542517,10.7315882339905,23.1572698420982,1.46438711053255,9.85038710164005,41.042089351325,-36.988753115533,14.4549160892562
57.07,0.111828133701141,18.3227791005479,10.9395924190149,22.9773843755995,1.53480382373347,3.81531439297046,41.9131235156956,-34.5409452474282,13.7105009437199
57.075,0.119670152733396,18.328470628699,11.1498439526138,22.81532563333,1.60134792014884,-1.36489478736165,42.2091878580862,-30.0607540884775,12.9132014139578
57.08,0.127835069633783,18.3106711955569,11.3625312512152,22.679098406728,1.66394462124503,-5.61007317450824,42.9650420419536,-24.1621221484892,12.1159018841946
57.085,0.136302732656794,18.2738749979649,11.5811189855822,22.5759493274884,1.72242323812503,-8.95916859050027,44.6350404334407,-16.7908772913082,11.270296163832
57.09,0.145052226485004,18.2231099770457,11.8097829806049,22.5141609117459,1.776659683162,-10.999320719895,46.7511745013369,-7.6406389677597,10.4246904434707
57.095,0.154062073828432,18.1681411852221,12.0464879355299,22.5010509932331,1.82654887363043,-10.5893556455681,47.6706999813761,2.31677767033271,9.53654763984957
57.1,0.163310330748358,18.1216800694566,12.2828745670704,22.5351049739012,1.87200879463401,-7.62812109238438,46.5382785405281,10.8748664303926,8.64840483622842
57.105,0.172774623459958,18.0939192714698,12.5100283752541,22.6051928913811,1.91294678791655,-3.39463509716699,44.25622375692,16.7404022687557,7.7262297058157
57.11,0.182432098904903,18.087783002435,12.7256500179179,22.6989880416387,1.94926960933905,0.922195365972748,42.047754228122,20.5148757108926,6.80405457540167
57.115,0.192259545265963,18.102605667358,12.9311795544154,22.8082615459048,1.98092149822352,4.95313269435371,40.2322437931067,23.0408012379936,5.85740802497837
57.12,0.202233446067276,18.1367599508193,13.1285264890637,22.9281587808828,2.00784790760791,8.65258812152551,38.7481043554628,24.8176821180556,4.9107614745564
57.125,0.212330066352714,18.1885790424225,13.318937758333,23.0556666182097,2.02999806019504,12.0261392262654,37.4301061442399,26.1271277969007,3.94851582664613
57.13,0.22252541268376,18.256415527394,13.5027893023149,23.1888788332921,2.04733463385201,15.0623544228065,36.1085114539416,27.1176127236349,2.98627017873585
57.135,0.232795361199387,18.3385592486026,13.6797328762003,23.3264633434504,2.05984175950538,17.7260119324117,34.642519187538,27.8788473098082,2.01775216099374
57.14,0.243115758964322,18.4330245653227,13.8488227150297,23.4674206661415,2.06751264685515,19.9738743146507,32.9307727259084,28.4782221766503,1.04923414325024
57.145,0.253462421680201,18.5375801613888,14.0086006813497,23.6110513253207,2.07034692384251,21.7587317508485,30.910208527903,28.9638924360885,0.0867278204439837
57.15,0.263811170862878,18.6498493431155,14.1574817225164,23.7568805203111,2.06836186670143,23.0593629297313,28.5608186969873,29.3672807078422,-0.875778502363644
57.155,0.274138078340549,18.7673560941878,14.2937780417153,23.9045828414005,2.06162143916737,23.8825099516192,25.9044809640694,29.701678589815,-1.81672146945817
57.16,0.284419558776446,18.8878364459443,14.4160416941886,24.053816731823,2.05019567086778,24.25926659495,22.9778953749159,29.9707371272639,-2.75766443655137
57.165,0.294632370417157,19.0092590494641,14.5230941749972,24.2042142633329,2.03415769151845,24.2454942420121,19.8310378533888,30.1690860894852,-3.66076071644029
57.17,0.304753615048851,19.1298254017625,14.6140256496288,24.3553815654197,2.01358376888198,23.9217911315454,16.5270952994232,30.2823538622641,-4.56385699632922
57.175,0.314760827565233,19.2481309790994,14.688071960669,24.506932796391,1.98858436504894,23.3808060750786,13.1245202148083,30.2957603877808,-5.41560542602402
57.18,0.324632390639851,19.3633950302211,14.7450231790629,24.6582390131652,1.95933608424302,22.7162474535943,9.68553580251628,30.2073342143015,-6.26735385572004
57.185,0.334347489382153,19.4752526712782,14.7849410836849,24.8087854914379,1.92600861428796,22.0207124541522,6.2622431695367,30.036532242262,-7.05955026444144
57.19,0.343886051608416,19.583741938713,14.8078959394734,24.9583588374219,1.8887559644711,21.3796370912105,2.87890595789377,29.8289130318229,-7.85174667316171
57.195,0.35322874784179,19.6893037892601,14.8139664974311,25.1070469878476,1.84771646554322,20.8712962066231,-0.468049655368212,29.6561368028682,-8.58167752452601
57.2,0.362356991312198,19.7927820999452,14.8032399946249,25.2552392099621,1.80301276971891,20.5668034696453,-3.81003495815126,29.6159654350075,-9.31160837588927
57.205,0.371252882395095,19.8953975822803,14.7757155705803,25.4037679518046,1.75478099274783,20.5298015643428,-7.20970079531332,29.8355004536087,-9.98093857927389
57.21,0.379899246752327,19.9986228334002,14.7308690289378,25.5543022774111,1.70322210858724,20.8230187154789,-10.7788488665147,30.470178854244,-10.6502687826585
57.215,0.38827977761437,20.1042997133534,14.6673649904136,25.7095148760075,1.64846314359227,21.5224648349431,-14.708411738251,31.7662854821346,-11.2641451143781
57.22,0.396378723532966,20.2146377089194,14.5827552091129,25.8736745527361,1.59060763172702,22.7113167610588,-19.2787158898038,34.1129451460773,-11.8780214460985
57.225,0.404180963875703,20.3322422432498,14.4729673292707,26.0534510872902,1.52980432782366,24.4297052294423,-24.8506900962094,38.1423422149841,-12.4433926020691
57.23,0.411672074801496,20.4590882289372,14.332910605813,26.2588332563632,1.46618265459741,26.1423695153777,-31.0486940981268,44.2779908747866,-13.0087637580389
57.235,0.418838224872579,20.590091265977,14.1670590600336,26.4963965699949,1.39983653994097,25.5964437361052,-34.2027806859556,50.2037415808579,-13.5311793518253
57.24,0.425666088362298,20.7091086394739,14.003245903826,26.751436067454,1.33087969054446,21.6657820983894,-30.3435804012262,50.8733875643156,-14.0535949456116
57.245,0.432142825720622,20.8061849191737,13.8688266632164,26.9988964398463,1.25941223706504,17.3688944391766,-23.418012803598,47.9303843592362,-14.5338810776029
57.25,0.438256212798611,20.8851964064863,13.7675771224598,27.2310777034695,1.18554562843181,14.4618400629941,-17.2761846541818,45.0779462540213,-15.0141672095949
57.255,0.443994491648743,20.9527438915047,13.6941731740264,27.4513470189104,1.10940237825301,12.7110962481394,-12.2275652379352,43.1875362852254,-15.4470564364356
57.26,0.449346516511278,21.0136215819402,13.6440896674487,27.6644134559228,1.03105429597487,11.7525588029938,-7.90471811253956,42.167956489824,-15.8799456632756
57.265,0.454301699215777,21.071168761255,13.6144354755065,27.87410284586,0.950690684110035,11.3453231718732,-4.00407364254448,41.8023744963754,-16.2554335891705
57.27,0.458850361315808,21.1277536814168,13.603564210361,28.0831695821443,0.868450487021716,11.3561070873687,-0.361596191644512,41.8962048509845,-16.6309215150648
57.275,0.462983540682952,21.1852837500587,13.6104695645199,28.2935416235783,0.784546874387363,11.705014073217,3.0801146236745,42.2911132985616,-16.9360617145505
57.28,0.4666932974851,21.2452492830772,13.6341004942571,28.5063540845076,0.699153495682086,12.3131985083474,6.32163995880659,42.8373356529594,-17.2412019140362
57.285,0.469972686018377,21.3087294176973,13.6733071199331,28.7219749703129,0.612383360724307,13.1026470222792,9.31199657416821,43.3988848305637,-17.4606875321677
57.29,0.472815433309007,21.376453716575,13.726676808578,28.940217246503,0.524510317007509,14.0011176444213,11.9819525494412,43.8799578976702,-17.6801731502996
57.295,0.475216648404146,21.4487830388395,13.7924692579075,29.1605084467411,0.43585377267771,14.9322892685185,14.2739548480754,44.2185831447216,-17.797689205873
57.3,0.477172948792169,21.5257211578115,13.8687328449323,29.3821085621234,0.346650241507235,15.8287803467049,16.1543802150348,44.3889948005817,-17.9152052614462
57.305,0.478682376484138,21.6069333966288,13.9533318283446,29.6041410724043,0.25708902218561,16.6331715358367,17.6134881347554,44.4000993546578,-17.9161172890327
57.31,0.479743929116571,21.6918546330802,14.0441867122594,29.8258775693369,0.167514565355164,17.3114163760108,18.6648114908252,44.283931669062,-17.9170293166192
57.315,0.480358139833347,21.7798041771429,14.1393472750436,30.0468481338946,0.0782416981451426,17.8563451248677,19.3366761847384,44.0864711245385,-17.7899602925309
57.32,0.480527305850322,21.8701339370723,14.2369814520101,30.2667332673188,-0.010409222426827,18.269260380063,19.6561740820778,43.8468741400065,-17.6628912684423
57.325,0.480255472412385,21.9622395064878,14.3353799712644,30.4853614590851,-0.0980973257834329,18.5588695471896,19.6481977885969,43.595819510812,-17.3997942862228
57.33,0.479548432793454,22.0555601643741,14.4329563537063,30.7027091869057,-0.184461227788685,18.7412848397817,19.3354406502229,43.3555084087253,-17.136697304003
57.335,0.47841372829648,22.14957887508,14.5282469130283,30.9189009167273,-0.269119030747039,18.840023279312,18.7383967530565,43.1396643819434,-16.7333914947434
57.34,0.476860629681839,22.2438398279471,14.6201124662254,31.134134723554,-0.351757885025954,18.8771523898074,17.8804720564467,42.9562939240886,-16.3300856854845
57.345,0.474900167243689,22.338124528182,14.7072820315978,31.348541473815,-0.432065125443032,18.8597281112261,16.781037718704,42.8131264878189,-15.7875037990985
57.35,0.472545081729723,22.4322552130077,14.7882791849344,31.5623266479403,-0.509639372669628,18.7907058508478,15.4551598179857,42.7189628122745,-15.2449219127125
57.355,0.469809766032562,22.5259709708941,14.8618786413413,31.7757761291487,-0.584115393648811,18.6660009861195,13.9238298421696,42.6858919888475,-14.5696171498814
57.36,0.466710265097323,22.6189276261013,14.9271071410939,31.9892561014316,-0.65516439559085,18.4744728441353,12.2139848522549,42.7292972593638,-13.8943123870493
57.365,0.463264275921646,22.7106977386789,14.9832434496361,32.2032130495507,-0.722494025972575,18.1979247016381,10.3585074823753,42.8678560160827,-13.0976352486738
57.37,0.459491147555682,22.8007706044662,15.0298183575812,32.418173759039,-0.785848372537719,17.811103785019,8.39622593979338,43.1235398016966,-12.3009581102994
57.375,0.455411875023261,22.8885521412565,15.0666141530273,32.6347444015312,-0.845007724920218,17.2817495711189,6.37187004016305,43.521500497778,-11.3969739739576
57.38,0.451048072557145,22.9732666537769,15.093404878164,32.8536053277111,-0.899726698368349,16.5666350257014,4.31663659273805,44.074671809807,-10.4929898376159
57.385,0.446422450047413,23.053746396712,15.1097760206101,33.0757130723698,-0.949711467286816,15.5924337295531,2.24964104384585,44.7770242503022,-9.49615635016222
57.39,0.441559317871998,23.1285980869362,15.1158997156272,33.3016372980767,-0.994711401765561,14.3042685726353,0.254223630839172,45.5645057555134,-8.49932286270713
57.395,0.43648405933333,23.1962415469094,15.1126414105545,33.5313359679626,-1.0345151631292,12.6808065414678,-1.5125610391956,46.2978424370787,-7.42421273599434
57.4,0.43122311496747,23.2549053841627,15.1015549589037,33.7641322416582,-1.06894780818942,10.7347664791036,-2.81800106597833,46.7601132070636,-6.34910260928003
57.405,0.42580381186195,23.3031788391113,15.085547216802,33.9980675297642,-1.09783460961522,8.60169097078789,-3.39011635921192,46.732744259043,-5.21192215605019
57.41,0.420254290942157,23.341039679828,15.0690587265041,34.2304677155177,-1.12102910443074,6.54874271387117,-3.09232746137835,46.2047297425094,-4.07474170282196
57.415,0.414603245903047,23.3692863894983,15.056304852275,34.4592905149948,-1.13841984901366,4.77104779093043,-1.92884638322329,45.2899721823318,-2.89410098029457
57.42,0.408879879241636,23.389446086394,15.0510989621374,34.683200711716,-1.14992609862493,3.3731162174611,-0.0368473754584211,44.2094503316364,-1.71346025776717
57.425,0.403113827619716,23.4036344536835,15.0567035782345,34.9017655919334,-1.15548848048096,2.36670619162234,2.33865769445773,43.2469371442085,-0.510097755071903
57.43,0.397335010230569,23.4136433052421,15.0750295699705,35.1160172804015,-1.15503625165055,1.68404194616367,5.02316216536304,42.48721913051,0.693264747625078
57.435,0.391573605094017,23.4208778612347,15.1072543631509,35.3270075348955,-1.14853927654266,1.24532118103619,7.8963980733562,41.9236058363739,1.89763701763142
57.44,0.385859713651259,23.4263716502976,15.1540959753286,35.535556923382,-1.13601538368849,0.974041261578344,10.8568689057676,41.5155703830452,3.10200928763604
57.445,0.380223344232739,23.4307769810033,15.2158063997349,35.7422715372352,-1.11752918949727,0.796843823488729,13.8227635401647,41.1864652874306,4.28779234039855
57.45,0.374694226612347,23.4343897667352,15.2922383536843,35.9473858979249,-1.09312645209799,0.644758777068256,16.7240341301749,40.8470102620042,5.47357539315938
57.455,0.369301763893433,23.4371586236059,15.3828111213289,36.1506511220509,-1.06287705680861,0.451964028990258,19.4940227136009,40.4402606877942,6.62645274957212
57.46,0.364074960418561,23.4387244846507,15.4867876188836,36.351595661368,-1.02688677636445,0.156415524254714,22.0948385084731,39.9168953846511,7.77933010598485
57.465,0.359042305863426,23.4384436785048,15.6033968694243,36.5495318112803,-0.98525228888172,-0.298966949953303,24.5216720978139,39.2314886862431,8.88935692883805
57.47,0.354231775236836,23.4353879294041,15.7318340028888,36.7435557108418,-0.938061177857296,-0.966299764266209,26.8027954296468,38.3425104400521,9.99938375169284
57.475,0.349670842364722,23.4283620573951,15.8713620601175,36.9325268194739,-0.88542567712145,-1.89346852614492,28.9970626788476,37.204297937406,11.055607775345
57.48,0.345386290572312,23.4159297257674,16.0218190205454,37.1150415589292,-0.827534726937321,-3.13545157017947,31.1920080424219,35.7303973648156,12.1118317989957
57.485,0.341404018995071,23.3963998457268,16.1834367794085,37.2890259959257,-0.764532888923859,-4.73825132229924,33.4759247120508,33.7577353910062,13.0973327319411
57.49,0.337749145382412,23.3679613511648,16.3567705280709,37.451372329007,-0.696604754103711,-6.71551467637858,35.9013511021663,31.022193271816,14.0828336648865
57.495,0.33444587079984,23.3288466097082,16.5424153702604,37.5970479082579,-0.623936813020842,-8.92358971261945,38.3058675138481,27.04195773908,14.9749407697667
57.5,0.331517345168752,23.2791262723164,16.7388725980959,37.7189222739665,-0.546758251204487,-10.8274401439289,40.0769125818395,21.4257785303334,15.8670478746483
57.505,0.328985092060813,23.2226764446486,16.9404652436104,37.809041469217,-0.465486855557866,-11.4643663437593,40.217149035208,14.4430767845402,16.641872188903
57.51,0.326868903160883,23.1674553466312,17.1379157510026,37.8634587159078,-0.380369614615145,-10.3788337016598,38.5441570370691,7.43344668973038,17.4166965031567
57.515,0.325187352954947,23.1207920195227,17.3246324978989,37.8854550342477,-0.291694884333318,-8.17060332250304,36.1162006904188,1.61763179287384,18.0537270047223
57.52,0.32395726601062,23.0862807776034,17.4995979385543,37.8818887506497,-0.199836562802666,-5.61476406388948,33.9541899815896,-2.84161182337669,18.6907575062869
57.525,0.323193591096306,23.0646844200481,17.6651519903364,37.8587091013475,-0.105203936369941,-3.02495787014116,32.3665243601715,-6.29523285975495,19.175726232948
57.53,0.32290926001215,23.0559862139382,17.8242047157632,37.8200725939841,-0.00813236180454797,-0.451958383529838,31.3400517983603,-9.07373850789356,19.660694959609
57.535,0.32311575231895,23.0602172405223,17.979290428005,37.7687539682725,0.0910501380934062,2.1555440886159,30.7524420064216,-11.3775608976246,19.9866791145605
57.54,0.323822492732172,23.077698113691,18.1322128125405,37.7069312511297,0.191865012025883,4.85204060471618,30.4510978923195,-13.2849377691671,20.3126632695124
57.545,0.325036362773949,23.1089341254383,18.283994202202,37.6365529713119,0.293844023505722,7.67093431463161,30.2558720780796,-14.7757351403659,20.4784118780504
57.55,0.326762467224362,23.1544852224444,18.4346194637575,37.559884988541,0.396692008648905,10.5787418426666,29.9493947798655,-15.7565145504401,20.6441604865882
57.555,0.329004321406125,23.2145471940315,18.5828156302488,37.4799884188484,0.500056007510624,13.4333518537226,29.2989516347161,-16.1391615963275,20.6497937011331
57.56,0.331763220584479,23.2885039151618,18.7266641544602,37.3996482009322,0.603484085164558,16.0839564994782,28.1647980176849,-15.948440304305,20.6554269156781
57.565,0.33503821019149,23.3748963665834,18.8636565329534,37.3212766270606,0.706439467777912,18.3801944191072,26.5090392296105,-15.3300891274759,20.4983717249545
57.57,0.338825970317058,23.4715867038407,18.9910897734587,37.2466900385813,0.808506412046775,20.2043289902191,24.3897321563502,-14.5285016370446,20.3413165342308
57.575,0.343121167011679,23.5762086677202,19.1070292551008,37.1760544053304,0.909372651627455,21.5650561681334,21.913262961805,-13.7495075372386,20.0154393308347
57.58,0.347916615466302,23.6865338094488,19.2098903489386,37.1088449522663,1.00854501311581,22.5116682102888,19.17625742798,-13.1181038954003,19.6895621274381
57.585,0.353202977041538,23.8006942184643,19.29850204251,37.0443489838276,1.10560230886374,23.1107044494446,16.2541789324768,-12.6873979496012,19.1878381869798
57.59,0.358968757886684,23.9171834958642,19.3721084448195,36.9816663933579,1.200196866442,23.4460089261505,13.2013062646283,-12.4385975941858,18.6861142465221
57.595,0.36520063527526,24.0348743811032,19.4302319826276,36.9198797835118,1.29200686279319,23.6083357836298,10.0556729395732,-12.2951703906203,18.005028592204
57.6,0.371883406504595,24.1530722374166,19.4724865851384,36.8586612620875,1.38048148557629,23.6632986275034,6.8693683807899,-12.1946897233413,17.3239429378859
57.605,0.378998726214038,24.2714319711872,19.4988895635259,36.7979506428019,1.4650481907758,23.6818647821114,3.68918523828156,-12.0702535517488,16.4669637203054
57.61,0.386526074420675,24.3899500372678,19.5095181198797,36.7380786734002,1.54522495408757,23.734617764622,0.542675876932789,-11.8460393082982,15.6099845027237
57.615,0.394442802366735,24.5089655357012,19.5044927650285,36.6797799666934,1.62061958642319,23.8909541405954,-2.56184361793498,-11.4379821247736,14.5874784767951
57.62,0.402724132519622,24.629160211721,19.4839773185394,36.624193000558,1.6909297339103,24.2190835239829,-5.63529344057731,-10.7537748322886,13.5649724508679
57.625,0.411343413872001,24.7515401380852,19.44814897512,36.5729268712208,1.75581141516098,24.7810713899374,-8.69987972295701,-9.68452068547045,12.3913614859808
57.63,0.420272436232992,24.8774577132586,19.3969353822839,36.5283112195269,1.81478095690885,25.6265068694751,-11.7756796025812,-8.04920564109487,11.2177505210937
57.635,0.429480941438983,25.0082558651108,19.3304566246345,36.4937705338367,1.86757078286936,26.7265999207331,-14.7948446228639,-5.60031014731432,9.91015847999008
57.64,0.43893723762173,25.1449316484755,19.2493869944583,36.4740533018339,1.913852326528,27.9167069150957,-17.5253157037271,-2.04594806752895,8.6025664388846
57.645,0.448608096894708,25.286750612427,19.1567109923844,36.4752019082078,1.95334642657595,28.7057557411391,-19.3479715743798,2.65367841014097,7.18184669137053
57.65,0.458458793419853,25.4303840082163,19.0585258920105,36.5017005627302,1.9857099850682,28.5863139396849,-19.6788220913794,7.93952052028103,5.76112694385444
57.655,0.468453026464541,25.5708717721617,18.9625294301823,36.5538701728459,2.0107319048828,27.4717749199408,-18.5252551300943,12.7520557690054,4.25236267379258
57.66,0.478553544733005,25.7041887583904,18.8746678392751,36.6272637945611,2.02820269026491,25.80858443101,-16.54965606662,16.4092711196379,2.74359840373286
57.665,0.488722237966478,25.8288795384905,18.7972720144236,36.7159394801258,2.03798349212745,24.0672232352179,-14.3860144077254,18.8945943027756,1.17609039647351
57.67,0.498920346167338,25.9451429631515,18.7305378137194,36.8147708146681,2.03994770685764,22.4736208167762,-12.3361191679399,20.5206135678506,-0.391417610785849
57.675,0.509108538766519,26.0539558076675,18.673622205951,36.9201885716714,2.03401031125901,21.0853838836694,-10.4543400841761,21.5630128333382,-1.98317793087487
57.68,0.519247142015583,26.1563385542029,18.6257489602132,37.0297551216796,2.02010740250212,19.8996440879401,-8.71711938014014,22.2085278811182,-3.57493825096615
57.685,0.529296444515942,26.2532491445261,18.5862817925796,37.1418217839586,1.99827772373691,18.8943876334077,-7.0817350404154,22.5881419269208,-5.15181541586627
57.69,0.539216970357703,26.345510466519,18.5548027078632,37.2552875164331,1.96854535696972,18.0433307667308,-5.50511362945722,22.7887139291399,-6.72869258076414
57.695,0.548969409017094,26.4338747536588,18.5311566439638,37.3694759064114,1.93107693004319,17.3286512931928,-3.95581847584861,22.8706292982067,-8.25167016128236
57.7,0.558515411358659,26.5189860512042,18.5152658566841,37.4839125194221,1.88606758459881,16.7309404822508,-2.41115214556168,22.8805737118205,-9.77464774179841
57.705,0.567817712617686,26.6013664543638,18.5071105949135,37.598284825484,1.83370675977461,16.2282253892859,-0.857452389967824,22.8534914227095,-11.2110910929125
57.71,0.576840132400115,26.681416108296,18.5067291006278,37.7124421991052,1.77417819220556,15.7959688556095,0.709907854146847,22.8125852586303,-12.6475344440266
57.715,0.585547572815271,26.7594142841919,18.5142089270689,37.8263842224776,1.70767955263633,15.4077781752244,2.2870784172289,22.7699328966603,-13.9742341919935
57.72,0.593905975253676,26.8355316508436,18.529582151719,37.9401119733889,1.63457520944002,15.0430113754894,3.86920864025219,22.73067682926,-15.3009339399623
57.725,0.601882611711985,26.9098285553178,18.5528677840591,38.053645396509,1.55511359561259,14.6795928874108,5.44779286426211,22.6869780864128,-16.5030388804356
57.73,0.609446423921832,26.9822659623131,18.5840286196386,38.1669440761386,1.46955663256367,14.2962076309605,7.0115279541771,22.6266289741366,-17.7051438209072
57.735,0.616568043156487,27.052708157098,18.6229527758384,38.2798816683744,1.37823067960743,13.8738049505057,8.54731567213738,22.534991119806,-18.7734021394544
57.74,0.623219790230791,27.1209227455095,18.6694536918706,38.3922459011082,1.28152653396339,13.3955986148119,10.0402626774917,22.3949954721521,-19.8416604580015
57.745,0.629375675501191,27.1865806539538,18.723270128779,38.503738574027,1.17989943075603,12.8470668170416,11.4736805268041,22.1871423012627,-20.7695001050738
