t,x_1,x_2,x_3,u_1,u_2,u_3
7.982499999999851,12.687617743967845,9.404098643076846,36.21811738383296,1.1533448043487313,-2.4518944414957127,0.34518756468322165
7.984999999999851,12.55515391819907,8.829126857808527,36.19261830196704,1.1544102496806463,-2.4717700734779235,0.3069917088914842
7.9874999999998515,12.423588950705724,8.660299085321451,36.26929023448555,1.1540230904635291,-2.490468052034727,0.269945868298183
7.989999999999851,12.221496142306446,8.37193880191235,36.337759984375715,1.1521672400951821,-2.5079462949451017,0.23408349351451863
7.9924999999998505,12.126805717483148,7.9814440956101045,36.402643311414835,1.1488431444868126,-2.5241819325305976,0.19943838233819156
7.994999999999851,12.099053002214637,7.496880555761395,36.368312858063426,1.1440757221486602,-2.5391767891199484,0.16603790506805582
7.997499999999851,12.156025618386261,7.204863019809024,36.409486418198,1.137914525022588,-2.5529600547801565,0.13388959874061523
7.999999999999851,11.910494885648337,7.052831191982477,36.446399828434586,1.1304217851377234,-2.565577861842008,0.10297960024628416
8.00249999999985,11.886208637707371,6.599602055271244,36.34833151316543,1.1216602615365292,-2.5770776467151033,0.07328857917612375
8.00499999999985,11.694015188502167,6.2215204864265,36.208031715509144,1.1116947154636816,-2.587498016356101,0.04480837683389538
8.007499999999851,11.391195795717799,5.971378070047691,36.184077150580414,1.1005986643285441,-2.596865371018704,0.017545278106765316
8.00999999999985,11.285936412051537,5.65614294909102,36.11900779873058,1.0884512700790423,-2.605201287867848,-0.008484619365868529
8.01249999999985,11.113395214795165,5.4678137435415435,36.04949521277646,1.0753253636681437,-2.6125375376081905,-0.03326003646915554
8.014999999999851,11.064746432601925,5.192684979507491,36.0488784300967,1.0612777019891724,-2.6189295371479964,-0.05675900079719298
8.01749999999985,10.9925702888013,4.802612090799684,36.05063698529384,1.0463491136077,-2.6244647745133185,-0.07896271584958248
8.01999999999985,10.729069723576862,4.691372435543812,35.81548359207843,1.03057419869304,-2.6292599971245854,-0.09985650099162147
8.02249999999985,10.731424260122036,4.473172975482321,35.73468370001612,1.0139939792910537,-2.633444396556488,-0.11942571517503087
8.02499999999985,10.548009310094956,4.262232390675776,35.48737639961348,0.996664605153136,-2.6371392814072507,-0.13765006617119813
8.02749999999985,10.292187544920436,3.988567941468987,35.22062390865874,0.9786567345127658,-2.6404465657422,-0.15450366262966053
8.02999999999985,10.074163619879993,3.7235723589470537,34.979047178062046,0.9600480599318241,-2.6434534959522167,-0.1699569543735131
8.03249999999985,10.06457782771111,3.465300916162153,34.93081322159346,0.940918534809202,-2.646247099141965,-0.18397378433711253
8.034999999999851,9.793188878180278,3.2209873946107805,34.887100111366216,0.9213489123160588,-2.648918906988844,-0.19651168956668696
8.03749999999985,9.675990688827762,3.120058964668167,34.62592518943775,0.9014197398861834,-2.651554991284581,-0.2075318434929967
8.03999999999985,9.516805769283177,2.844893766553529,34.45305199813999,0.88121467725053,-2.6542280550407398,-0.21700842234020845
8.04249999999985,9.279213745031088,2.6582481542312033,34.34678212104829,0.8608253924043715,-2.6570003449223067,-0.2249296633102964
8.044999999999849,9.142784477539543,2.47687017836109,34.03492911779501,0.8403477392301217,-2.659925001368638,-0.23129633006005657
8.04749999999985,9.026144171700277,2.2987367287477434,33.73980284307566,0.8198698072365702,-2.6630403984907804,-0.23611952173870154
8.04999999999985,8.687665211361669,2.1025352499076475,33.57896641779596,0.799464467405893,-2.6663649736846335,-0.23941369381185096
8.05249999999985,8.659394882157047,2.0363162671539827,33.44792649503471,0.7791932642214874,-2.6698939604793255,-0.24118831692723353
8.05499999999985,8.65405459413621,1.9146072372115224,33.17691242042748,0.759115594422256,-2.673598488325755,-0.2414444750149194
8.05749999999985,8.4679012271363,1.7424379447930047,32.92824145777908,0.7392916400414564,-2.677428603999517,-0.24018042437197717
8.05999999999985,8.127394448588113,1.6685949029487643,32.75722316197785,0.7197740418385125,-2.6813187077275433,-0.23740232330915845
8.062499999999849,8.122245467491442,1.4429168476245837,32.68426024971432,0.7006020218313419,-2.6851967414568576,-0.23312575055364837
8.064999999999849,7.9087174924288615,1.331640306511059,32.497315000457526,0.6818116581684127,-2.6889951825753027,-0.22736554779185436
8.06749999999985,7.7831994446887665,1.2402196925375042,32.234764576656794,0.6634476462007279,-2.6926545549314076,-0.220128990000084
8.06999999999985,7.697744537055443,1.244237676951067,31.88615217564649,0.6455620316781805,-2.6961156854515895,-0.21142207819914116
8.072499999999849,7.531151397391866,1.20553831990063,31.6906656070119,0.6282083439857694,-2.6993108583265375,-0.20126084944965061
8.07499999999985,7.140103849562869,1.0870458389475963,31.498133088358,0.6114358767697177,-2.702169547956146,-0.18967031562827885
8.07749999999985,7.013553812326071,0.9868080954173757,31.220456840073112,0.5952838004436455,-2.704633302160139,-0.17666957799350969
8.079999999999849,7.031936071696664,0.8840091880366412,30.97776085261336,0.5797789111164826,-2.7066569408856553,-0.16226049315037105
8.082499999999849,6.8459535145799535,0.8686834607199805,30.89014356616939,0.5649378190223731,-2.7081999622650392,-0.14643063688947766
8.084999999999848,6.5809523811758845,0.7617450293924884,30.562117183303464,0.5507723028016172,-2.709222807117885,-0.12916457986347973
8.08749999999985,6.288339240812463,0.6490841221032801,30.39630496891467,0.5372939450900094,-2.709678899631245,-0.11045250686495134
8.089999999999849,6.268571665939622,0.7346392449364793,30.297858500154952,0.5245151952984357,-2.7095050815355997,-0.09029504941175515
8.092499999999848,6.213436123220712,0.662852617334506,30.022837783585903,0.5124472124049039,-2.7086285165743837,-0.06870703340157291
8.09499999999985,6.082574339170598,0.6188936145924075,29.877433408941076,0.5010948459970608,-2.7069854309597634,-0.04571835661385304
8.09749999999985,6.076067522869764,0.5959099807893828,29.631343996069987,0.49045450515355304,-2.704533131637365,-0.021373999437804603
8.099999999999849,5.789489400139355,0.34324156616332285,29.445662740480675,0.4805197628264488,-2.7012454822129306,0.0042640575840258155
8.102499999999848,5.774939794632382,0.525413012356703,29.22520318003735,0.47128867814877046,-2.697098388581985,0.03111620358701983
8.104999999999848,5.679978485298752,0.6393692051025252,29.05893590280828,0.4627648394964012,-2.6920627216314688,0.0590907993164691
8.107499999999849,5.51184749315572,0.5445698913567065,28.938241434999334,0.4549512610143483,-2.686110642801578,0.08809318217299289
8.109999999999848,5.325950121072164,0.3686156239183994,28.91664083740355,0.4478461855145895,-2.6792249726378294,0.11802915997837027
8.112499999999848,5.116623472375051,0.40604518576744103,28.774423833970616,0.44144988463005175,-2.6714017663883656,0.14880238946895563
8.11499999999985,5.034587626962569,0.5094883892651767,28.57411211283082,0.4357718096769523,-2.6626472524832323,0.1803101436022767
8.117499999999849,5.071107429603301,0.4263078857789436,28.3054222604722,0.4308251768694695,-2.652975465617011,0.21244034126476308
8.119999999999848,4.885638156767572,0.39132584133623644,28.05563102344621,0.42662043427480584,-2.6424074418971557,0.24507501840248924
8.122499999999848,4.646839631436416,0.479848813710858,27.94555039696476,0.42316885555652217,-2.630966012563114,0.2780983583743788
8.124999999999847,4.622528966816386,0.4877570334213237,27.917154462353963,0.42048632561088295,-2.618663631577566,0.3114000622352897
8.127499999999849,4.673300879061099,0.4214387394114183,27.67323000954957,0.4185885445923963,-2.60549324382848,0.344875538529815
8.129999999999848,4.553071380285926,0.41674062006223117,27.54871070984484,0.41748537586206586,-2.5914290603024823,0.37842664851554053
8.132499999999848,4.395727327122353,0.33996129789815543,27.482119371491912,0.4171824988495109,-2.5764304832474862,0.4119595162565677
8.134999999999849,4.2477015306035115,0.4271448495575297,27.235986689365934,0.41768323691444825,-2.5604458399970786,0.44538363803740366
8.137499999999848,4.090817188535913,0.33023482816602456,26.988916191884922,0.4189849453528376,-2.5434180621898825,0.4786150025706908
8.139999999999848,4.060159893801804,0.35736388986978374,26.896204265339286,0.42107919965911594,-2.5252912733862183,0.5115765348125256
8.142499999999847,3.9944282698300335,0.4091523634175457,26.892378184857755,0.42395598351464037,-2.506014347730163,0.5441971180877503
8.144999999999847,3.8712358692890954,0.5326941929291404,26.745423828252527,0.4276038942927102,-2.4855391350520537,0.5764129487760314
8.147499999999848,3.887923329940484,0.5241331623788136,26.66444707911716,0.43201150405823474,-2.463816807757078,0.6081677350158305
8.149999999999848,3.8480314472466604,0.49791326622339654,26.63991545551726,0.4371709252593836,-2.44079778232987,0.6394102932003876
8.152499999999847,3.637359671516404,0.5466694413884652,26.440655947174612,0.44307606302142677,-2.4164401043157278,0.67009199009715
8.154999999999848,3.575019853855696,0.49609163907189646,26.26897049588083,0.4497208911447464,-2.39071995619393,0.7001665065056049
8.157499999999848,3.5825712604504933,0.4692251729733031,26.290111709877497,0.45710725764456295,-2.3636288493934705,0.7295914453871357
8.159999999999847,3.4126225254075324,0.4744957186881477,26.33135239894079,0.465254410985037,-2.3351614904258287,0.7583263558310136
8.162499999999847,3.268591125390659,0.6823872177479647,26.008765793261805,0.47419348583013526,-2.30531010283762,0.7863274658000499
8.164999999999846,3.1664291342695474,0.6098768425818969,26.028924621470043,0.48394857458850615,-2.274064528766486,0.8135481698049825
8.167499999999848,3.2315939938058977,0.4868568286943498,25.819318446701025,0.49452381994075467,-2.241412367032939,0.83994358854078
8.169999999999847,3.2790055825127804,0.5815972229502474,25.731979003750315,0.5059025513001851,-2.2073421304730836,0.8654666825016419
8.172499999999847,3.175934060599404,0.575500023332279,25.670867933570246,0.5180484070369706,-2.17184762591137,0.8900611266564662
8.174999999999848,3.0630443329226873,0.5813340026227573,25.63553417577457,0.530906977383771,-2.1349275961940872,0.9136678177293582
8.177499999999847,3.1284110491110924,0.6150857086228183,25.49667610172869,0.5444114003505489,-2.0965854058530753,0.9362378327524623
8.179999999999847,3.0737691673505325,0.5298629784152867,25.33373015244814,0.5584901829644099,-2.056832540080286,0.9577354496575439
8.182499999999846,2.9268013630116627,0.6191681532459166,25.33794887594309,0.573074385171537,-2.0156888888361175,0.9781355592585568
8.184999999999846,2.8546745081524985,0.6834628567103151,25.299054010310073,0.5881022225941763,-1.9731815778317532,0.9974231685012414
8.187499999999847,2.822270740286365,0.5976024502408583,25.242855194940663,0.6035232876090234,-1.9293508619729751,1.0155928595008092
8.189999999999847,2.752395224542253,0.6418858826186437,25.18312203950732,0.6192990424926967,-1.8842578230485645,1.0326448723722232
8.192499999999846,2.6942984267104224,0.7263139062898691,24.99971281092886,0.6353927198635712,-1.8379822577834695,1.0485780826997946
8.194999999999848,2.5994474873275952,0.7427002388443031,25.006694859617625,0.6517596402028175,-1.790607368941492,1.0633837866969922
8.197499999999847,2.575175425882839,0.6325879784504073,25.081370747299996,0.6683490828278514,-1.7422028085586532,1.0770396271611897
8.199999999999847,2.404214834288015,0.6296387603311434,24.936567888830876,0.6851067403310611,-1.6928278435731543,1.089503866227666
8.202499999999846,2.404880192497652,0.6504747878302578,24.85716690224868,0.7019727291573712,-1.6425531719993212,1.1007199062599702
8.204999999999846,2.376527175537247,0.7884480874581933,24.948314323866658,0.7188857025185335,-1.5914732221024024,1.110629992487063
8.207499999999847,2.342272015785234,0.6958805222719305,24.73260165696786,0.7357899277334411,-1.5396971524805352,1.1191825922342287
8.209999999999846,2.3781246478346163,0.7393798830448136,24.708945214767425,0.7526327475265471,-1.4873326465185723,1.1263304887907295
8.212499999999846,2.326785544172704,0.8908199704619901,24.641424858513197,0.7693541832393304,-1.434477209908854,1.1320302396613742
8.214999999999847,2.3769694812738495,0.8239785340419304,24.55658972291121,0.7858791699496545,-1.3812182129494124,1.1362466209545679
8.217499999999847,2.26545778094996,0.8322461551956256,24.61342921842987,0.8021172190226493,-1.3276373161955726,1.1389551371713007
8.219999999999846,2.2265057765077736,0.7574880060073441,24.525702439239964,0.8179677158423104,-1.2738154577838776,1.1401403496369906
8.222499999999846,2.2915773670272017,0.7644476642059479,24.347470946564368,0.8333292187816589,-1.219834179388814,1.139798872336701
8.224999999999845,2.187993046232126,0.6956423937102044,24.262567480534262,0.8481118800757987,-1.1657752100820606,1.1379489032091161
8.227499999999846,2.187829021988443,0.744289470332404,24.359591241144454,0.8622479919394302,-1.1117177048328846,1.1346345597811416
8.229999999999846,2.22900478896734,0.8467845830751101,24.344110765284043,0.8756913102910194,-1.0577299321086149,1.1299192147568955
8.232499999999845,2.053132117642955,0.8923794144127135,24.24282712394902,0.8884018064511136,-1.00386675016598,1.123875326911235
8.234999999999847,2.023270801907426,1.0220019794454278,24.203077786428324,0.9003314777358815,-0.9501812201059894,1.1165801693915718
8.237499999999846,2.0063048982919462,0.965655852556577,24.04517059200751,0.9114270551962407,-0.8967347103745856,1.1081158621628098
8.239999999999846,2.0936517094177427,0.9383846593509507,23.993670072721414,0.9216414527094705,-0.8435899934437487,1.098565070868485
8.242499999999845,2.092824167405164,0.9271900507148522,23.917700170878735,0.9309377365600314,-0.790799023877779,1.0880037723763276
8.244999999999845,2.0885332534875958,0.9379517412881162,23.869715193102568,0.939284832420352,-0.7384014434711356,1.0764992233672395
8.247499999999846,1.9092838032094461,1.1372202283331243,23.84191468318403,0.9466558694699384,-0.686426352614696,1.0641121021196394
8.249999999999845,1.9436197810873597,1.0125461493180443,23.859142122486634,0.9530326527296309,-0.6348891981715515,1.050895085639769
8.252499999999845,1.7516344075600758,0.8654091686612534,23.8352104609573,0.9584115207923286,-0.5837911032397435,1.0368879178738424
8.254999999999846,1.8574992642383699,1.0289209602296765,23.725019343014743,0.9628072412597353,-0.5331257453479199,1.022119418618564
8.257499999999846,1.7267771629510955,1.0095365118936832,23.636115815151268,0.9662508476089493,-0.48288806252688743,1.0066219142128086
8.259999999999845,1.7127899876020547,1.0283992961387445,23.611234979902544,0.9687799904188008,-0.4330748310951278,0.9904456780407369
8.262499999999845,1.7147650244838493,0.9144144915024757,23.587652577218066,0.9704290218583834,-0.3836831739364638,0.9736618741026362
8.264999999999844,1.6762578001981256,1.0297685401697638,23.332635019384444,0.9712295067270197,-0.33472160588879385,0.9563637904769271
8.267499999999846,1.8211409181926206,1.035058600652743,23.373797798411402,0.9712234279096674,-0.2862197026387393,0.9386698824236639
8.269999999999845,1.7545291273701624,1.0657989127171177,23.32075711657451,0.970473366910569,-0.23822018342446383,0.9207141510250212
8.272499999999845,1.623731854053515,1.1273806187212512,23.258874946834297,0.9690567719843097,-0.1907692556598134,0.9026283489253588
8.274999999999846,1.7367330206961138,1.1329113565117979,23.124182665774658,0.9670569969402949,-0.14391337404862403,0.8845361789764656
8.277499999999845,1.8328980367922196,1.2054544750121252,23.06575891876193,0.9645623381918819,-0.0976937066315876,0.8665599773828943
8.279999999999845,1.6064830215940944,1.2796092723643808,22.97381128219918,0.9616647066144604,-0.0521433213286876,0.8488245585555707
8.282499999999844,1.6055195340354673,1.2192577199772472,22.891276447343373,0.9584558359556715,-0.007290392919473421,0.8314505513334784
8.284999999999844,1.7425934057469803,1.1953303912346458,22.90605904513035,0.9550292234215376,0.03683864026359018,0.8145434967823824
8.287499999999845,1.7175500835749307,1.3120342758312167,22.735998089479434,0.9514825969289423,0.08021743191386077,0.798190219305889
8.289999999999845,1.6330417292398187,1.434630137593364,22.58158917377565,0.9479120953762137,0.12282295552075995,0.7824654677932219
8.292499999999844,1.6638738916758935,1.2670287796733453,22.62599556382584,0.9444091052006678,0.1646399642650671,0.7674385520246649
8.294999999999845,1.6110864655405697,1.2801018175936085,22.42466599091924,0.9410685683989861,0.20565813580748415,0.7531715033864061
8.297499999999845,1.6183941947042617,1.3339560900527248,22.48872479691615,0.9379962989241296,0.24586742056651778,0.7397146021352501
8.299999999999844,1.5209183266842645,1.4604151079173282,22.38448021850009,0.935305378442335,0.2852552175860964,0.727108756373458
8.302499999999844,1.6141427994781634,1.372473328586432,22.290577231369326,0.9331052181933679,0.32380284013857197,0.7153917312022624
8.304999999999843,1.6549153847675817,1.4296785188353467,22.139647831822185,0.931489760282735,0.36148497410228964,0.7045987190868106
8.307499999999845,1.7059230330958106,1.4004259148263314,22.149741375120527,0.9305313617542453,0.3982734434911712,0.6947560145754317
8.309999999999844,1.7857746768018068,1.4379516082603796,22.035683116113624,0.9302835148729175,0.43414402662270574,0.6858738200539396
8.312499999999844,1.7059600061870552,1.4996260575941407,21.85975139163804,0.9307884246342337,0.46908336423118346,0.6779443669944092
8.314999999999845,1.6125112720876873,1.447231380609562,21.828196379857825,0.9320820194360948,0.5030884000645601,0.6709422088245527
8.317499999999844,1.5060266036079983,1.459656615704936,21.857121014209444,0.9341954050182837,0.5361614506379896,0.6648195966033439
8.319999999999844,1.5088553507807083,1.5661567844820103,21.7361870462704,0.9371573659082003,0.5683109710457186,0.6595051692626701
8.322499999999843,1.623041888947751,1.6755897126331194,21.731692450480168,0.9409944178598918,0.5995548469981847,0.6549136742032222
8.324999999999843,1.6931959107929773,1.6239878910735077,21.6528618789871,0.9457260265675069,0.6299179852291514,0.6509543818132539
8.327499999999844,1.679205786222822,1.5950786363081781,21.414886554848568,0.951364226109033,0.6594262517036269,0.647530169844672
8.329999999999844,1.696841236317034,1.6393022004409854,21.420503363494547,0.9579198846051675,0.6881040349922976,0.6445356650578944
8.332499999999843,1.6577658111484004,1.7410337061807555,21.41790886040033,0.9654072612884452,0.715976932906073,0.6418578333735647
8.334999999999845,1.5220746422453177,1.7399362766612556,21.20801495441077,0.973845816317839,0.7430755291767348,0.6393772132770452
8.337499999999844,1.6048186545097562,1.9316652657858102,21.16780243369921,0.9832613812631502,0.7694339819709198,0.6369755225139984
8.339999999999844,1.7124833350440496,1.8488681261334083,20.967457780515034,0.9936821060047626,0.7950832573052806,0.6345462796836088
8.342499999999843,1.653651154065181,1.7515104285653944,20.908770856507452,1.0051302420204575,0.8200524083479399,0.6319958797812435
8.344999999999843,1.6976653471598189,1.8218143828867404,20.939891011290076,1.0176160481763286,0.8443769256745551,0.6292360014984644
8.347499999999844,1.6463894566397894,1.7636888046127237,20.989293071103795,1.0311343102973582,0.8680963774969863,0.626173008112703
8.349999999999843,1.5486496816579065,1.8089815579408426,20.75620557360145,1.0456655182663988,0.8912474764014431,0.6227022474684134
8.352499999999843,1.7235454826061936,1.82470360987822,20.448391192396084,1.0611846507444056,0.9138652117192617,0.6187177192328777
8.354999999999844,1.7691120243173168,1.9318490783694184,20.443640387089246,1.0776711198549567,0.9359819665268133,0.6141282748823336
8.357499999999844,1.7631561609973063,1.9689668564964597,20.490591451181853,1.0951129370822756,0.9576179287459821,0.6088619535865987
8.359999999999843,1.7365102436833324,1.9658303313752603,20.49021557623536,1.1135068833676247,0.9787768606234591,0.6028569177754495
8.362499999999843,1.6774573875391499,2.0819739799796966,20.330003081054993,1.132856015974468,0.999454109687686,0.5960512848062858
8.364999999999842,1.7088640376824853,2.0695847347028575,20.273826122610032,1.1531631233758284,1.0196411698145917,0.5883808099443419
8.367499999999843,1.7844879594366543,2.103110873635518,20.15570657605404,1.1744249758755947,1.0393257172566888,0.5797824195038508
8.369999999999843,1.8621740706689505,2.1332597634387023,20.08609733586278,1.1966322766572155,1.0584987682114868,0.570196210865004
8.372499999999842,1.7020209790635197,2.2448384090774467,19.934426012862527,1.2197683622213131,1.0771587314520565,0.5595611827966225
8.374999999999844,1.6131131188630308,2.159809391760842,19.98478086793482,1.243801242417642,1.0953060476464598,0.5478066510260158
8.377499999999843,1.6248495258072737,2.3372948136411233,19.858735429972153,1.2686791094930758,1.1129391228434276,0.5348469544800871
8.379999999999843,1.6876001634145925,2.2416376177818456,19.75693987776637,1.2943377117770698,1.1300504027022493,0.5205876561753858
8.382499999999842,1.7919149702050585,2.235884080328791,19.636640074996404,1.320711181518174,1.146617561244247,0.5049392525070471
8.384999999999842,1.833084384486665,2.404113479059205,19.450278722176876,1.3477351941593163,1.1625985064578186,0.48782392010800335
8.387499999999843,1.8625287262876533,2.5049207828524467,19.410511504210515,1.3753458563469416,1.177935620506559,0.4691778502365387
8.389999999999842,1.9510002588658468,2.5940287954831156,19.263745221930808,1.4034827804160954,1.192565277399845,0.4489574584684549
8.392499999999842,1.927184177088214,2.6462349624369406,19.15222357202422,1.4320929146760544,1.2064274026319333,0.42714083703209094
8.394999999999843,1.9304778983872337,2.508319922719607,19.189344805513297,1.4611280612648916,1.2194685941823111,0.40372160164566795
8.397499999999843,1.9118958940463422,2.479903118512205,19.12497178634953,1.4905392286838928,1.2316430870434925,0.37870245841741146
8.399999999999842,1.909638444980926,2.682024563177251,18.936204805952453,1.5202763646101745,1.242917356776902,0.35209319739055933
8.402499999999842,2.0033405172411265,2.7277317539775026,18.801223675483918,1.5502943339652413,1.2532667055364104,0.32391458249018756
8.404999999999841,2.1622454093548167,2.6978532001216036,18.79669115165245,1.5805568514342876,1.2626605445327626,0.2942035567004506
8.407499999999843,2.221038906430862,2.6745391843129718,18.823704731172416,1.6110341210628296,1.2710556499463515,0.26301406798946747
8.409999999999842,2.0207935890936524,2.8246304587159314,18.674738335553908,1.6416986940504337,1.2784078527386165,0.23041159554491086
8.412499999999842,2.0447556217855207,2.905761107309682,18.688178981351825,1.672523107011854,1.2846826729596648,0.19646704485445798
8.414999999999843,2.132658285210076,2.8268613087126275,18.555462077238584,1.7034756638782618,1.289847684757038,0.1612579111511978
8.417499999999842,2.1736760558216868,3.0439126532218963,18.26141257783025,1.7345132515295894,1.293862450396412,0.12487009832603813
8.419999999999842,2.110712295042179,3.203455959383298,18.193282954395645,1.7655800212283361,1.2966803351320468,0.08739100902775387
8.422499999999841,2.294182909419073,3.1355238642443997,18.231420903445873,1.7966114607933563,1.298253412908627,0.04890219962636444
8.42499999999984,2.3571135775568237,3.2573262057627517,18.006038622468537,1.8275339140375755,1.2985360768916747,0.00948258940754021
8.427499999999842,2.3594541301931957,3.284438611678074,17.973017054716976,1.8582643176997844,1.2974897465025867,-0.03078478775953475
8.429999999999842,2.3366787911136915,3.3212800715761324,17.90597992999922,1.8887149601657778,1.295086591007006,-0.07181324253298504
8.432499999999841,2.217388501279176,3.275030285574395,17.734009907358665,1.918798374388699,1.2913083742675129,-0.11351722082886284
8.434999999999842,2.3298156459821646,3.4488606950658034,17.515142932600543,1.9484331933007257,1.286137166513664,-0.15581614414827616
8.437499999999842,2.348432212817556,3.6389113663768913,17.492955501267275,1.977546871090165,1.279546657628698,-0.19863540062439233
8.439999999999841,2.403075442963715,3.630007171370981,17.529260171299345,2.0060692455091846,1.2715053570361554,-0.24190280816293752
8.442499999999841,2.4044488618714825,3.56020970147471,17.278282781678595,2.0339215464785623,1.2619849485647974,-0.2855430999959535
8.44499999999984,2.4185494579942852,3.731809578200765,17.19108265499554,2.0610058947189307,1.2509642491681936,-0.32947405276763286
8.447499999999842,2.6020705555154766,4.012235707338327,17.156575863391996,2.0872030318710992,1.2384286798417437,-0.37360409714794374
8.449999999999841,2.484051442318936,4.072262036613817,17.104138404685354,2.1123845209216867,1.2243674496194918,-0.41783376109403086
8.45249999999984,2.47217212627514,4.011444565946081,17.07493986363895,2.1364271251661995,1.2087705911651052,-0.46206379139841347
8.454999999999842,2.586920954638003,3.9639062088212826,16.87138735469423,2.159216185010896,1.1916271028203447,-0.5062000185190919
8.457499999999841,2.63174065284669,4.048686437451989,16.672922679905994,2.1806460671821193,1.1729250631489965,-0.5501473913980397
8.459999999999841,2.790865133007429,4.161036520255175,16.446134404436847,2.200625364237686,1.1526537448566594,-0.5938055566568868
8.46249999999984,2.7565993632971444,4.1740067750143615,16.383137855084456,2.2190767105768043,1.1308053866458259,-0.6370736915438651
8.46499999999984,2.7197965801747483,4.284531232477354,16.304718671226652,2.2359250625745046,1.1073756311270406,-0.6798561915204355
8.467499999999841,2.8721509420118974,4.5267111147254875,16.08634532370813,2.251085690383074,1.082361350621181,-0.7220651208344777
8.46999999999984,2.923168014562267,4.541836131027279,15.948323956308718,2.264462826160413,1.0557549735329022,-0.7636219423836037
8.47249999999984,2.8691215719298606,4.548920069678422,15.771096722547242,2.2759587547988045,1.027543566242413,-0.8044600415928903
8.474999999999842,2.910005935600602,4.5848159858284925,15.631034155086665,2.2854856925452576,0.997716387665023,-0.8445260060117843
8.477499999999841,2.8946261142705603,4.700293901496322,15.512591440649091,2.2929685932491326,0.9662695813461162,-0.8837746167147347
8.47999999999984,2.9608075186255927,4.808738871126853,15.334769326746045,2.298340211281206,0.9332033300223941,-0.9221621514621993
8.48249999999984,3.10667953499515,4.941316203125512,15.193306622967556,2.301540545982513,0.8985233494202536,-0.9596494743623026
8.48499999999984,3.121467408745246,4.912591472270586,15.242272159281027,2.302519636993422,0.862250297185037,-0.9962093230875867
8.48749999999984,3.035526951416598,5.26463638161505,15.194899925808706,2.301241209296877,0.8244174206054882,-1.0318238463642233
8.48999999999984,3.1895999763370484,5.445627215064156,15.108233432454838,2.297689348171052,0.7850565259590525,-1.0664790122836674
8.49249999999984,3.302064289970498,5.4600932767786405,14.909405001015617,2.291871997407309,0.7442008873539363,-1.1001654752603534
8.494999999999841,3.4507285951249957,5.588056607015363,14.80504709529414,2.283817307000199,0.7018983571880578,-1.1328787881075384
8.49749999999984,3.434907215187589,5.582974355086985,14.587212627765972,2.273566130712297,0.6582062235679789,-1.1646164727113772
8.49999999999984,3.5720327795950655,5.660377235838645,14.398049669914448,2.261165677935283,0.6131773723654564,-1.195376850145108
8.50249999999984,3.4559016276557797,5.774089030226504,14.399332803610875,2.2466670283758052,0.5668622148890023,-1.2251567690267333
8.50499999999984,3.4607062274448683,5.8902841692178,14.410670839801584,2.2301228545513028,0.5193224429977885,-1.2539493815419103
8.50749999999984,3.6210872410086448,6.0635544306763665,14.211329938284626,2.211585851058373,0.4706393537374759,-1.2817543117792707
8.50999999999984,3.8128801864455055,6.0596568310267855,14.00348674365143,2.191109965753927,0.4209148084820634,-1.3085921925299708
8.51249999999984,3.6254970412287775,6.182049850811452,14.048378010460096,2.168748532390552,0.370267859167891,-1.334499695218243
8.51499999999984,3.839814349950402,6.371189985990927,13.979974749477282,2.14454948909338,0.3188256651009973,-1.359513005205843
8.51749999999984,3.962212000622113,6.6391602229874085,13.976393243432279,2.1185554107793054,0.2667129482893139,-1.3836645747583707
8.51999999999984,3.8995940239491196,6.754128362970687,13.849815228253476,2.090810271938528,0.21404369537126844,-1.4069920918969245
8.52249999999984,3.93690033638944,6.719897999774923,13.684391276501039,2.0613665939021457,0.16091166362925066,-1.4295411954871653
8.524999999999839,4.151718845955067,6.966117079167729,13.505579801508148,2.0302856803015104,0.10738306826856936,-1.45135691626864
8.52749999999984,4.190635925557082,7.052567892687892,13.447011845532504,1.997633711849814,0.05350443505751712,-1.4724774706014334
8.52999999999984,4.332941356175844,7.091329169617371,13.435479907895523,1.9634764563899108,-0.0006779916615775594,-1.4929351229740249
8.532499999999839,4.524523099775195,7.362415495500907,13.264505277580408,1.9278680824671146,-0.055107566153326404,-1.512751936021617
8.53499999999984,4.327888964717232,7.576830585540365,13.22383486242924,1.890843298020033,-0.10971514775063879,-1.5319303229736596
8.53749999999984,4.353325357606041,7.726829568445658,13.197802726956104,1.8524257973543707,-0.1644151654054189,-1.550454250390859
8.53999999999984,4.344820953640838,7.7573715146145314,13.01187669919099,1.8126411596396448,-0.21910492146396984,-1.5682989333725796
8.542499999999839,4.562029608569081,7.996096818429527,12.8624923176409,1.7715177411440568,-0.2736643331791701,-1.5854316085054878
8.544999999999838,4.687413444832702,8.13499763750078,12.771004590843763,1.7290812160927524,-0.3279516092285417,-1.6018090443473114
8.54749999999984,4.755060014573439,8.28757637642924,12.72247933985682,1.6853560448616398,-0.38180921089357894,-1.6173864944517535
8.549999999999839,4.808948681694334,8.418891846438429,12.730880203944677,1.6403732716315567,-0.4350809204885031,-1.6321293003429496
8.552499999999839,5.008325059347982,8.448239089943081,12.710965127493047,1.5941725961636384,-0.48761886091085294,-1.6460142096279191
8.55499999999984,5.043749623597509,8.600505999885604,12.568616781608807,1.5467947989868218,-0.5392734735510775,-1.6590261565823379
